category_id,album_name,artist_name,playlist_name,track_id,track_name,track_uri,duration_ms,track_popularity,acousticness,danceability,energy,valence,tempo,instrumentalness,key,mode,liveness,loudness,speechiness
toplists,Hij Is Van Mij (feat. Bizzey),"Kris Kross Amsterdam,Maan,Tabitha,Bizzey",Netherlands Top 50,6716bTJI7qiHJFFSR0Ethe,Hij Is Van Mij (feat. Bizzey),spotify:track:6716bTJI7qiHJFFSR0Ethe,214387,81,0.20600000000000002,0.6890000000000001,0.794,0.627,99.985,0.0,4,0,0.581,-5.085,0.0872
toplists,Rompe,"Priceless,Frenna,Murda",Netherlands Top 50,4YaKdKVcrM6Gf5ZALtp0gI,Rompe,spotify:track:4YaKdKVcrM6Gf5ZALtp0gI,184401,73,0.179,0.8240000000000001,0.6659999999999999,0.88,180.00400000000002,0.000204,3,0,0.1,-5.734,0.28600000000000003
toplists,Diamant,Nielson,Netherlands Top 50,2zVNIG9cfMyFxt8XqJ64s4,IJskoud,spotify:track:2zVNIG9cfMyFxt8XqJ64s4,210201,77,0.0434,0.6679999999999999,0.73,0.146,98.024,0.0109,7,1,0.368,-6.5729999999999995,0.0476
toplists,Als Het Avond Is,Suzan & Freek,Netherlands Top 50,3ciQQMSy1lKDqJbwU9l1LT,Als Het Avond Is,spotify:track:3ciQQMSy1lKDqJbwU9l1LT,205714,76,0.527,0.7240000000000001,0.469,0.44799999999999995,104.98,0.0,11,1,0.113,-7.216,0.0303
toplists,Duurt Te Lang,Davina Michelle,Netherlands Top 50,2rzZ0IGxgrGUAPwrWn80z7,Duurt Te Lang,spotify:track:2rzZ0IGxgrGUAPwrWn80z7,153527,77,0.127,0.638,0.444,0.151,173.707,0.0,7,1,0.0905,-14.220999999999998,0.196
toplists,A Star Is Born Soundtrack,"Lady Gaga,Bradley Cooper",Netherlands Top 50,2VxeLyX666F8uXCJ0dZF8B,Shallow,spotify:track:2VxeLyX666F8uXCJ0dZF8B,215733,96,0.371,0.5720000000000001,0.385,0.32299999999999995,95.79899999999999,0.0,7,1,0.231,-6.362,0.0308
toplists,Baby Momma,"Yung Felix,Poke,Bizzey",Netherlands Top 50,1JPqCol2aFreho0bfkhiqc,Baby Momma,spotify:track:1JPqCol2aFreho0bfkhiqc,136875,75,0.0377,0.8759999999999999,0.7070000000000001,0.375,100.02799999999999,0.000149,0,0,0.11800000000000001,-6.209,0.0637
toplists,Beetje Bij Beetje (Nog Een Beetje),Snelle,Netherlands Top 50,3s3LHm3AI7jazWk0Rdg6Q3,Scars,spotify:track:3s3LHm3AI7jazWk0Rdg6Q3,196303,70,0.426,0.6459999999999999,0.479,0.217,94.84299999999999,0.0,11,1,0.244,-11.324000000000002,0.28600000000000003
toplists,DRUP,"Bizzey,Kraantje Pappie,Jonna Fraser,Ramiks",Netherlands Top 50,1fpmB97puEtPLW9ui8qEBw,DRUP,spotify:track:1fpmB97puEtPLW9ui8qEBw,181216,78,0.179,0.9259999999999999,0.639,0.5710000000000001,99.96600000000001,0.00857,5,1,0.13699999999999998,-4.729,0.0729
toplists,Giant (with Rag'n'Bone Man),"Calvin Harris,Rag'n'Bone Man",Netherlands Top 50,5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),spotify:track:5itOtNx0WxtJmi1TQ3RuRd,229184,94,0.016,0.807,0.887,0.606,122.015,0.000503,1,0,0.0811,-4.311,0.0361
toplists,Fully Fendi,Mula B,Netherlands Top 50,1N8MStmoXxyf3cB1j5KtOZ,Fully Fendi,spotify:track:1N8MStmoXxyf3cB1j5KtOZ,175681,71,0.18600000000000003,0.7809999999999999,0.882,0.795,130.035,0.0,3,0,0.13,-4.1,0.0965
toplists,"thank u, next",Ariana Grande,Netherlands Top 50,6ocbgoVGwYJhOv1GgI9NsF,7 rings,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,178627,94,0.5920000000000001,0.778,0.317,0.327,140.048,0.0,1,0,0.0881,-10.732000000000001,0.33399999999999996
toplists,Last Man Standing,"Yung Felix,Chivv,Bizzey,Kraantje Pappie",Netherlands Top 50,7JqF4AHCyokdICrFYF91zE,Last Man Standing,spotify:track:7JqF4AHCyokdICrFYF91zE,190140,59,0.373,0.951,0.7020000000000001,0.763,124.976,0.000246,1,1,0.159,-4.999,0.10099999999999999
toplists,Big Man,"Sevn Alias,Mula B,Trobeats",Netherlands Top 50,6bJ9c5VIx8jbf5U34qHAFm,Big Man,spotify:track:6bJ9c5VIx8jbf5U34qHAFm,163125,77,0.000491,0.769,0.737,0.631,96.041,0.008020000000000001,11,0,0.47100000000000003,-6.457999999999999,0.17
toplists,Ewa Ewa / Expose The Game,"Chivv,Diquenza",Netherlands Top 50,7b4lZWvZtJowzSEI5sDSK6,Ewa Ewa,spotify:track:7b4lZWvZtJowzSEI5sDSK6,138095,77,0.0443,0.914,0.853,0.6859999999999999,125.993,0.0,1,1,0.149,-2.459,0.177
toplists,Ivy To Roses (Mixtape),Mabel,Netherlands Top 50,5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,spotify:track:5WHTFyqSii0lmT9R21abT8,178480,91,0.29600000000000004,0.674,0.8809999999999999,0.23399999999999999,98.994,3.01e-06,9,1,0.0793,-2.853,0.147
toplists,Sweet but Psycho,Ava Max,Netherlands Top 50,25sgk305KZfyuqVBQIahim,Sweet but Psycho,spotify:track:25sgk305KZfyuqVBQIahim,187436,97,0.0691,0.7190000000000001,0.7040000000000001,0.628,133.002,0.0,1,1,0.166,-4.724,0.0476
toplists,Arcade,Duncan Laurence,Netherlands Top 50,1Xi84slp6FryDSCbzq4UCD,Arcade,spotify:track:1Xi84slp6FryDSCbzq4UCD,183624,61,0.818,0.45,0.32899999999999996,0.266,71.884,0.00109,9,0,0.135,-12.603,0.0441
toplists,Pray For The Wicked,Panic! At The Disco,Netherlands Top 50,1rqqCSm0Qe4I9rUvWncaom,High Hopes,spotify:track:1rqqCSm0Qe4I9rUvWncaom,190947,95,0.193,0.579,0.904,0.6809999999999999,82.014,0.0,5,1,0.064,-2.7289999999999996,0.0618
toplists,Francis (Deluxe),"Frenna,Mula B",Netherlands Top 50,1oDGSDSB1WMKOJ9Uan2xhK,Viraal,spotify:track:1oDGSDSB1WMKOJ9Uan2xhK,184065,69,0.0679,0.8590000000000001,0.653,0.774,130.018,6.52e-06,10,0,0.321,-6.577000000000001,0.0656
toplists,Francis (Deluxe),"Frenna,Philly Moré",Netherlands Top 50,5AJq1BQcLQJ8iHCHluxEFO,Achtbaan,spotify:track:5AJq1BQcLQJ8iHCHluxEFO,204926,75,0.397,0.6859999999999999,0.478,0.392,95.992,0.0,9,1,0.142,-8.302,0.0406
toplists,Dancing With A Stranger (with Normani),"Sam Smith,Normani",Netherlands Top 50,6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,171030,97,0.45,0.741,0.52,0.34700000000000003,102.99799999999999,1.97e-06,8,1,0.222,-7.513,0.0656
toplists,Con Calma,"Daddy Yankee,Snow",Netherlands Top 50,5w9c2J52mkdntKOmRLeM2m,Con Calma,spotify:track:5w9c2J52mkdntKOmRLeM2m,193227,98,0.11,0.737,0.86,0.6559999999999999,93.98899999999999,1.94e-06,8,0,0.0574,-2.6519999999999997,0.0593
toplists,Ride or Die,Djaga Djaga,Netherlands Top 50,3uWU7WDF55QKMMlAjooD5g,Ride or Die,spotify:track:3uWU7WDF55QKMMlAjooD5g,197727,74,0.44,0.521,0.45899999999999996,0.33799999999999997,175.989,6.48e-05,5,0,0.125,-14.136,0.361
toplists,"thank u, next",Ariana Grande,Netherlands Top 50,4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",spotify:track:4kV4N9D1iKVxx1KLvtTpjS,190440,99,0.0421,0.726,0.5539999999999999,0.335,169.99900000000002,0.0,5,0,0.106,-5.29,0.0917
toplists,bury a friend,Billie Eilish,Netherlands Top 50,4NzMOnvSJVNKF7nw5NkXIP,bury a friend,spotify:track:4NzMOnvSJVNKF7nw5NkXIP,193143,97,0.74,0.905,0.389,0.196,120.046,0.162,8,1,0.106,-14.505,0.332
toplists,Without Me,Halsey,Netherlands Top 50,5p7ujcrUXASCNwRaWNHR1C,Without Me,spotify:track:5p7ujcrUXASCNwRaWNHR1C,201661,97,0.297,0.752,0.488,0.5329999999999999,136.041,9.11e-06,6,1,0.0936,-7.05,0.0705
toplists,Sucker,Jonas Brothers,Netherlands Top 50,4y3OI86AEP6PQoDE6olYhO,Sucker,spotify:track:4y3OI86AEP6PQoDE6olYhO,181040,94,0.0436,0.846,0.731,0.9329999999999999,137.947,0.0,1,0,0.0949,-5.027,0.064
toplists,Narrated For You,Alec Benjamin,Netherlands Top 50,2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,spotify:track:2qxmye6gAegTMjLKEBoR3d,169354,92,0.74,0.652,0.557,0.483,150.07299999999998,0.0,1,0,0.124,-5.7139999999999995,0.0318
toplists,Lost Without You,Krezip,Netherlands Top 50,51wraBsCPN2svE8Ircwmlr,Lost Without You,spotify:track:51wraBsCPN2svE8Ircwmlr,194785,68,0.369,0.743,0.239,0.23600000000000002,93.881,0.0,8,1,0.159,-7.632000000000001,0.0384
toplists,7,"David Guetta,Bebe Rexha,J Balvin",Netherlands Top 50,0YammaEkYSeo9vQYZ1OwS6,Say My Name,spotify:track:0YammaEkYSeo9vQYZ1OwS6,198947,89,0.13699999999999998,0.703,0.66,0.79,95.031,0.0,10,0,0.192,-5.119,0.12300000000000001
toplists,Be Alright,Dean Lewis,Netherlands Top 50,3EPXxR3ImUwfayaurPi3cm,Be Alright,spotify:track:3EPXxR3ImUwfayaurPi3cm,196373,92,0.6970000000000001,0.5529999999999999,0.586,0.44299999999999995,126.684,0.0,11,1,0.0813,-6.319,0.0362
toplists,Speechless (feat. Erika Sirola),"Robin Schulz,Erika Sirola",Netherlands Top 50,1rCcsYnmqbMYdkG7kS9GC5,Speechless (feat. Erika Sirola),spotify:track:1rCcsYnmqbMYdkG7kS9GC5,214942,88,0.0161,0.574,0.728,0.266,125.04700000000001,1.42e-06,1,1,0.0851,-4.777,0.062
toplists,Sneaky Money (feat. Chivv & Boef),"Ali B,Chivv,Boef",Netherlands Top 50,6sWnV2GlPypADfr0UpMJxP,Sneaky Money (feat. Chivv & Boef),spotify:track:6sWnV2GlPypADfr0UpMJxP,243563,70,0.147,0.8220000000000001,0.589,0.613,141.989,0.0,1,1,0.308,-7.761,0.38
toplists,wish you were gay,Billie Eilish,Netherlands Top 50,4txc3txsIt81diMzGhrVPS,wish you were gay,spotify:track:4txc3txsIt81diMzGhrVPS,221543,87,0.39,0.853,0.35100000000000003,0.282,118.02799999999999,9.38e-06,7,1,0.752,-10.198,0.24100000000000002
toplists,A Star Is Born Soundtrack (Without Dialogue),Lady Gaga,Netherlands Top 50,2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,210200,88,0.299,0.5529999999999999,0.502,0.29600000000000004,129.976,0.0,0,1,0.764,-5.972,0.0409
toplists,Different World,"Alan Walker,Sophia Somajo",Netherlands Top 50,0nrWZWkJM62ftQJSI8fDc0,Diamond Heart,spotify:track:0nrWZWkJM62ftQJSI8fDc0,240333,75,0.12300000000000001,0.478,0.633,0.287,89.90899999999999,0.0,0,1,0.41,-6.19,0.0345
toplists,Nothing Breaks Like a Heart (feat. Miley Cyrus),"Mark Ronson,Miley Cyrus",Netherlands Top 50,27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),spotify:track:27rdGxbavYJeBphck5MZAF,217467,92,0.00987,0.601,0.794,0.244,114.066,1.36e-06,7,0,0.38799999999999996,-5.843999999999999,0.0671
toplists,Francis,"Frenna,Lil' Kleine",Netherlands Top 50,7qkqUFKET2tAjVHLxlLYOe,Verleden Tijd,spotify:track:7qkqUFKET2tAjVHLxlLYOe,195469,65,0.131,0.7709999999999999,0.6609999999999999,0.183,104.884,5.45e-06,10,1,0.114,-6.718,0.0916
toplists,Beetje Bij Beetje (Nog Een Beetje),Snelle,Netherlands Top 50,4HjYOxqdtFMS1eY2leQG3I,Eredivisie,spotify:track:4HjYOxqdtFMS1eY2leQG3I,145161,66,0.11699999999999999,0.531,0.551,0.573,123.74799999999999,0.0,9,1,0.133,-7.904,0.48700000000000004
toplists,Daar Gaat Ze (Nooit Verdiend),"Dimitri Vegas & Like Mike,Frenna",Netherlands Top 50,1gnu3dukNUACZjNOF6NAwT,Daar Gaat Ze (Nooit Verdiend),spotify:track:1gnu3dukNUACZjNOF6NAwT,182850,71,0.24,0.77,0.74,0.371,106.917,7.94e-06,10,1,0.111,-4.52,0.0455
toplists,Phoenix (Deluxe),Rita Ora,Netherlands Top 50,5Fla3zyOCcIRqrDoKLU0DP,Let You Love Me,spotify:track:5Fla3zyOCcIRqrDoKLU0DP,190000,77,0.28800000000000003,0.531,0.8540000000000001,0.456,94.419,0.0,10,1,0.0773,-3.1489999999999996,0.198
