,category_id,album_name,artist_name,playlist_name,track_id,track_name,track_uri,duration_ms,track_popularity,acousticness,danceability,energy,valence,tempo,instrumentalness,key,mode,liveness,loudness,speechiness
2401,chill,Contes d'un misérable luth,Abderraouf Ouertani,Stargazer,4g429S9DBkgold5zSRTJQa,"D'un crépuscule, l'autre",spotify:track:4g429S9DBkgold5zSRTJQa,409443,34,0.903,0.546,0.195,0.257,144.60399999999996,0.86,2,0,0.107,-16.17,0.0761
2402,chill,Ateş-i Aşk,"Ziya Tabassian,Kiya Tabassian,Hossein Omoumi",Stargazer,2wR1xm7QfSSsvjVakX2hgP,Pishdaramad,spotify:track:2wR1xm7QfSSsvjVakX2hgP,140688,27,0.918,0.272,0.462,0.317,142.46200000000005,0.69,8,0,0.264,-9.188,0.0315
2403,chill,Peninsular,Tarek Yamani,Stargazer,1IavvvjcpNH0OZIpn3OwGu,Hala Land,spotify:track:1IavvvjcpNH0OZIpn3OwGu,308674,27,0.585,0.698,0.621,0.841,142.014,0.964,8,1,0.0929,-9.082,0.0448
2404,chill,Live In Nazareth,The Arab Orchestra Of Nazareth,Stargazer,2nYyJzW6tlhPWpy5v5XR97,Lyali Lobnan,spotify:track:2nYyJzW6tlhPWpy5v5XR97,234333,24,0.563,0.48,0.504,0.526,135.67700000000002,0.897,7,0,0.6779999999999999,-8.607000000000001,0.0355
2405,chill,Oud Bazaar 1,Ahmed Nasr & Ihab Saleh,Stargazer,6okG6KFuS1GcDSZvPleTgk,Ya Aboo El-Oyoon El-Sood,spotify:track:6okG6KFuS1GcDSZvPleTgk,177493,25,0.545,0.439,0.378,0.473,132.442,0.948,0,1,0.102,-13.958,0.0447
2406,chill,Revelation,The Khoury Project,Stargazer,37XMGlPjWB5JLrenzRTFGw,Quick Five,spotify:track:37XMGlPjWB5JLrenzRTFGw,373990,26,0.106,0.478,0.459,0.5670000000000001,132.159,0.901,7,1,0.242,-13.151,0.0567
2407,chill,Blue Flame,Simon Shaheen & Qantara,Stargazer,3h8o05iiD3UPk1XnVZEGAw,Saraab,spotify:track:3h8o05iiD3UPk1XnVZEGAw,277800,35,0.727,0.333,0.185,0.205,132.05100000000002,0.931,0,1,0.0738,-16.674,0.038
2408,chill,Revelation,The Khoury Project,Stargazer,1fObdXdAY5BPZWiwygHmsz,Revelation,spotify:track:1fObdXdAY5BPZWiwygHmsz,478562,30,0.358,0.457,0.54,0.292,131.191,0.568,9,0,0.0975,-11.077,0.051
2409,chill,El Asateza (Arabian Music Masters),"Dr. Maged Sorour,El Asateza",Stargazer,4u4fupvb3khH6lK6oaNCw4,Baligh El Alhan,spotify:track:4u4fupvb3khH6lK6oaNCw4,520411,22,0.0642,0.392,0.564,0.456,126.478,0.141,0,0,0.691,-9.181,0.0461
2410,chill,Little Earth,"Rahim AlHaj,Little Earth Orchestra",Stargazer,0zRizkWLKNfgHgybCt3uYW,Sama'i Baghdad,spotify:track:0zRizkWLKNfgHgybCt3uYW,245800,26,0.695,0.3,0.136,0.405,121.071,0.866,1,1,0.4320000000000001,-18.552,0.0516
2411,chill,Elephantine,Maurice Louca,Stargazer,2rl51yuwM5vBd9v1x7x0uj,The Leper,spotify:track:2rl51yuwM5vBd9v1x7x0uj,522001,34,0.487,0.532,0.54,0.377,117.615,0.8490000000000001,8,0,0.0896,-13.418,0.0383
2412,chill,Astrakan Café,Anouar Brahem Trio,Stargazer,3f7CbubuiJbSAqXu7vLKfX,Astrakan café - 1,spotify:track:3f7CbubuiJbSAqXu7vLKfX,195640,36,0.988,0.386,0.0214,0.0946,116.319,0.915,2,1,0.141,-27.996,0.0653
2413,chill,Gaza Surf Club (Original Motion Picture Soundtrack),Sary Hany,Stargazer,5eXzBj6k2zx8TQhdXKI2mw,Journey to Hawaii,spotify:track:5eXzBj6k2zx8TQhdXKI2mw,108000,39,0.928,0.5489999999999999,0.26,0.135,114.41,0.916,8,0,0.124,-15.152,0.035
2414,chill,Oud Bazaar 1,Ahmed Nasr & Ihab Saleh,Stargazer,3LSIUowy4vkBCu7k7xgyn4,Enaby,spotify:track:3LSIUowy4vkBCu7k7xgyn4,424680,25,0.545,0.5760000000000001,0.48,0.49,113.857,0.928,10,0,0.196,-12.243,0.0666
2415,chill,El Waha (Arabian Mystical Music on the Oud),Mahmoud Amer,Stargazer,7BUeZuezrfdER5u7fLCQNs,Taqaseem,spotify:track:7BUeZuezrfdER5u7fLCQNs,768867,21,0.98,0.532,0.109,0.131,112.984,0.931,2,1,0.106,-20.343,0.0622
2416,chill,Saltanah,"Simon Shaheen,Vishwa Mohan Bhatt",Stargazer,5z5Qpe1Dmo4cBS5kTg7TvG,Dawn - Rag Kirwani/Maqam Nahawand,spotify:track:5z5Qpe1Dmo4cBS5kTg7TvG,929493,41,0.885,0.395,0.13699999999999998,0.336,109.757,0.9,2,0,0.0662,-24.797,0.0443
2417,chill,Gaza Surf Club (Original Motion Picture Soundtrack),Sary Hany,Stargazer,2Hwv6uoTKMxnaelD4AMbqX,Driving to Work,spotify:track:2Hwv6uoTKMxnaelD4AMbqX,138533,36,0.0781,0.7190000000000001,0.184,0.633,109.377,0.956,1,1,0.119,-17.287,0.0847
2418,chill,Aoud Around the Arab World,Munir Bechir,Stargazer,10Jbzi9Bn8thtt7wacdrir,Zourouni,spotify:track:10Jbzi9Bn8thtt7wacdrir,158040,28,0.5870000000000001,0.664,0.37,0.518,108.247,0.0742,3,1,0.102,-14.568,0.0343
2419,chill,Oud Bazaar 1,Ahmed Nasr & Ihab Saleh,Stargazer,3uw1MyHk7j2DeoMprVsmIV,Samra Ya Samra,spotify:track:3uw1MyHk7j2DeoMprVsmIV,213587,25,0.463,0.568,0.441,0.6809999999999999,108.076,0.956,5,0,0.0655,-12.165,0.083
