,category_id,album_name,artist_name,playlist_name,track_id,track_name,track_uri,duration_ms,track_popularity,acousticness,danceability,energy,valence,tempo,instrumentalness,key,mode,liveness,loudness,speechiness
0,latin,Desde Cero (feat. Santa Fe Klan),"MC Davo,Santa Fe Klan",Mucho Rap,56dwc4Rm7t00qpsQzefuVi,Desde Cero (feat. Santa Fe Klan),spotify:track:56dwc4Rm7t00qpsQzefuVi,193421,68,0.0537,0.8590000000000001,0.698,0.91,75.96300000000002,0.0,10,0,0.0278,-5.001,0.13
1,latin,Conmigo Siempre,Sabino,Mucho Rap,3czu3LdNnduqXfrtJZclHp,Conmigo Siempre,spotify:track:3czu3LdNnduqXfrtJZclHp,183366,62,0.5820000000000001,0.6890000000000001,0.603,0.631,79.9,5.16e-06,8,0,0.11,-8.161,0.264
2,latin,Muerte,Canserbero,Mucho Rap,1nSPlJY53DG3avK6UfpDpZ,Jeremías 17-5,spotify:track:1nSPlJY53DG3avK6UfpDpZ,318328,68,0.157,0.644,0.7909999999999999,0.408,91.753,0.0,5,1,0.314,-4.587,0.273
3,latin,HEY SHORTY!,Rels B,Mucho Rap,3eFS7CUIqLlJcMBq9H1CfA,HEY SHORTY!,spotify:track:3eFS7CUIqLlJcMBq9H1CfA,159920,69,0.101,0.919,0.535,0.8320000000000001,93.019,3.11e-05,8,1,0.0412,-7.463999999999999,0.07200000000000001
4,latin,Pollo y Conejo,Cartel De Santa,Mucho Rap,1xeLSOaNvDg68FGjIkJxkU,Pollo y Conejo,spotify:track:1xeLSOaNvDg68FGjIkJxkU,214154,72,0.5589999999999999,0.769,0.71,0.588,129.86700000000002,0.0,4,0,0.398,-4.583,0.197
5,latin,Eclipse,Aleman,Mucho Rap,1WKHN8ScKUkjb75VlOIVoM,El Compa Ramiro,spotify:track:1WKHN8ScKUkjb75VlOIVoM,199797,60,0.293,0.7190000000000001,0.7040000000000001,0.583,82.539,0.00183,8,1,0.106,-4.743,0.509
6,latin,444 Paradise,Gera MX,Mucho Rap,7bNSM8mGYo2RewueP8t4D4,444 Paradise,spotify:track:7bNSM8mGYo2RewueP8t4D4,209024,35,0.586,0.698,0.7559999999999999,0.6970000000000001,80.17699999999998,0.0,9,0,0.14300000000000002,-5.104,0.449
7,latin,Can + Zoo Índigo,Canserbero,Mucho Rap,1FPr4bsL5xaF4pRHoxvfJf,Cuando Vayas Conmigo,spotify:track:1FPr4bsL5xaF4pRHoxvfJf,259579,60,0.579,0.649,0.695,0.447,90.03,7.38e-06,2,0,0.6920000000000001,-8.1,0.249
8,latin,Reproches,Ayax y Prok,Mucho Rap,3L6RhaS4ISh8GSagrFMFZn,Reproches,spotify:track:3L6RhaS4ISh8GSagrFMFZn,273548,64,0.4320000000000001,0.6409999999999999,0.907,0.382,92.881,0.0,4,1,0.278,-6.938,0.35600000000000004
9,latin,Techymuv,"Chystemc,Movimiento Original",Mucho Rap,7bdkF0rHjyjnIeqBjQAdR0,I Love You a Lo Vío (feat. Movimiento Original),spotify:track:7bdkF0rHjyjnIeqBjQAdR0,311500,58,0.501,0.727,0.8,0.494,91.521,0.0,8,0,0.35200000000000004,-5.061,0.138
10,latin,Toma 2,C-Kan,Mucho Rap,3hsWgkiEiTw9kbOEh4V4es,Toma 2,spotify:track:3hsWgkiEiTw9kbOEh4V4es,194810,57,0.0427,0.816,0.619,0.8140000000000001,79.013,0.0,2,1,0.429,-10.995,0.349
