,category_id,album_name,artist_name,playlist_name,track_id,track_name,track_uri,duration_ms,track_popularity,acousticness,danceability,energy,valence,tempo,instrumentalness,key,mode,liveness,loudness,speechiness
2594,mood,Für Verliebte / For Lovers,"Ludwig van Beethoven,Moura Lympany",Easy Classical,7Je7d7O8WqXGqX5hI1GiRQ,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2, ""Moonlight"": I. Adagio sostenuto (Excerpt)",spotify:track:7Je7d7O8WqXGqX5hI1GiRQ,238107,10,0.995,0.342,0.0124,0.301,74.517,0.928,11,0,0.133,-34.601,0.0472
2595,mood,Braveheart - Original Motion Picture Soundtrack,"James Horner,London Symphony Orchestra",Easy Classical,7MGFhIe9CBI5baTwLMj7iE,A Gift Of A Thistle,spotify:track:7MGFhIe9CBI5baTwLMj7iE,97667,11,0.9,0.0828,0.012,0.0578,169.895,0.812,9,0,0.0875,-36.045,0.0451
2596,mood,Bluebird,Alexis Ffrench,Easy Classical,6a4A00EF2xOOIMXRetisKS,Bluebird,spotify:track:6a4A00EF2xOOIMXRetisKS,203629,59,0.991,0.383,0.116,0.0916,150.441,0.918,10,1,0.0959,-20.438,0.0354
2597,mood,Música Clásica para Estudiar,"Pyotr Ilyich Tchaikovsky,Mstislav Rostropovich,Berliner Philharmoniker",Easy Classical,2Im2GSmcZI2I33n6t70ulB,"Nutcracker Suite, Op. 71a ""Dance of the Sugar-Plum Fairy""",spotify:track:2Im2GSmcZI2I33n6t70ulB,126000,34,0.7559999999999999,0.3,0.0116,0.0686,102.477,0.00502,4,0,0.376,-38.365,0.0286
2598,mood,Isaac Stern plays Beethoven - Sony Classical Masters,"Isaac Stern,Jaime Laredo,Yo-Yo Ma,Emanuel Ax",Easy Classical,1paCVo6JiRPNCQApMgjLh9,"Piano Quartet in E-flat Major, Op.16: II. Andante cantabile",spotify:track:1paCVo6JiRPNCQApMgjLh9,468693,45,0.951,0.21600000000000005,0.0579,0.0768,61.573,0.768,10,1,0.0772,-26.889,0.0383
2599,mood,Debussy: Greatest Hits,"Claude Debussy,Eugene Ormandy,Philadelphia Orchestra,Philharmonia Orchestra",Easy Classical,3sWbPGkJwBEB7JFgFzMPci,"Suite bergamasque, L. 75: No. 3, Clair de lune (Arr. L. Caillet for Orchestra)",spotify:track:3sWbPGkJwBEB7JFgFzMPci,301907,51,0.915,0.0934,0.037000000000000005,0.0364,164.68,0.972,1,1,0.0827,-26.091,0.0412
2600,mood,Mozart: Piano Concertos 9 & 23,"Wolfgang Amadeus Mozart,Imogen Cooper,Royal Northern Sinfonia",Easy Classical,7ogqidU5KkUWxRDgWwRkVt,Concerto for Piano and Orchestra No. 23 in A major: II. Adagio,spotify:track:7ogqidU5KkUWxRDgWwRkVt,417680,59,0.989,0.208,0.0133,0.0397,85.135,0.919,6,0,0.234,-28.633000000000006,0.0362
2601,mood,Rachmaninov: Piano Concertos 2 & 3,"Sergei Rachmaninoff,Royal Liverpool Philharmonic Orchestra,Simon Trpčeski,Vasily Petrenko",Easy Classical,1dHW3YjcuARRv0PyBNhBzK,"Piano Concerto No. 2 in C Minor, Op. 18: II. Adagio sostenuto",spotify:track:1dHW3YjcuARRv0PyBNhBzK,699560,46,0.981,0.111,0.0155,0.038,67.268,0.951,4,1,0.101,-30.229,0.0378
2602,mood,Mozart: Eine Kleine Nachtmusik etc.,"Wolfgang Amadeus Mozart,Sir Neville Marriner,Academy of St. Martin in the Fields",Easy Classical,3YPgZvBPN3d4yxtijMhBMN,"Mozart: Eine kleine Nachtmusik, K. 525: II. Romanze (Andante)",spotify:track:3YPgZvBPN3d4yxtijMhBMN,344640,52,0.963,0.245,0.0473,0.128,69.457,0.0789,0,1,0.0798,-23.563,0.0494
2603,mood,Rachmaninov: Piano Concerto No. 3 & Rhapsody on a Theme of Paganini,"Sergei Rachmaninoff,Denis Matsuev,Valery Gergiev,Mariinsky Orchestra",Easy Classical,2zyrvYvb069q0139XdJqZd,Rhapsody on a Theme of Paganini: V. Variation XVIII,spotify:track:2zyrvYvb069q0139XdJqZd,163413,13,0.977,0.146,0.133,0.0581,174.49400000000003,0.936,1,1,0.0971,-18.292,0.039
2604,mood,Tchaikovsky: Swan Lake,"Pyotr Ilyich Tchaikovsky,André Previn,London Symphony Orchestra",Easy Classical,2xizRhme7pYeITbH1NLLGt,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scène (Moderato)",spotify:track:2xizRhme7pYeITbH1NLLGt,166867,62,0.91,0.109,0.16699999999999998,0.0692,86.554,0.92,4,0,0.109,-18.669,0.0382
2605,mood,Classical Classics,Barber,Easy Classical,1iPuowBq4xpO2pxjnVaTVt,Adagio For Strings Op.11,spotify:track:1iPuowBq4xpO2pxjnVaTVt,333867,9,0.887,0.16699999999999998,0.106,0.0377,111.83,0.7509999999999999,11,0,0.101,-16.262,0.0421
2606,mood,Mozart: Clarinet Concerto & Kegelstatt Trio,"Wolfgang Amadeus Mozart,Martin Fröst,Deutsche Kammerphilharmonie Bremen",Easy Classical,6mhf5DiX8a1t6XAJ8sAJmH,"Clarinet Concerto in A Major, K. 622: II. Adagio",spotify:track:6mhf5DiX8a1t6XAJ8sAJmH,400760,47,0.979,0.191,0.0271,0.0688,66.663,0.485,2,1,0.119,-23.12,0.0421
2607,mood,Ravel: Complete Works for Solo Piano,"Maurice Ravel,Bertrand Chamayou",Easy Classical,3MRQn2RYo2VLYMoStnLRxu,"Ravel: Pavane pour une infante défunte, M. 19",spotify:track:3MRQn2RYo2VLYMoStnLRxu,346587,62,0.994,0.491,0.0176,0.0901,125.793,0.927,4,0,0.0985,-26.911,0.0644
2608,mood,Joaquin Rodrigo: Concierto de Aranjuez; Tres piezas espanolas; Fantasía para un gentil hombre - Sony Classical Masters,"Joaquín Rodrigo,Julian Bream,Leo Brouwer,RCA Victor Chamber Orchestra",Easy Classical,1YNCqpQZR3PFwlyQ7cbwxZ,Fantasía para un Gentilhombre: IIa. Españoleta,spotify:track:1YNCqpQZR3PFwlyQ7cbwxZ,304467,45,0.983,0.328,0.0474,0.206,87.896,0.909,9,0,0.122,-23.403,0.0354
2609,mood,"Mozart, W.A.: Clarinet Concerto in A Major / Clarinet Quintet in A Major","Wolfgang Amadeus Mozart,David Shifrin,Mostly Mozart Orchestra,Gerard Schwarz",Easy Classical,4a2qoYY6xINDXtUOBFbJ6d,"Klarinettenkonzert A-Dur, K. 622: 2. Adagio (Jenseits von Afrika): II. Adagio",spotify:track:4a2qoYY6xINDXtUOBFbJ6d,477733,60,0.967,0.122,0.0182,0.0473,77.59,0.8340000000000001,2,1,0.0735,-27.89,0.0383
2610,mood,Moments,Alexis Ffrench,Easy Classical,54NP3QZiQu6RW7ck2TwIhY,Moments,spotify:track:54NP3QZiQu6RW7ck2TwIhY,213645,49,0.993,0.453,0.0452,0.093,132.226,0.936,8,1,0.0975,-27.344,0.0446
2611,mood,Alan Titchmarsh/Radio 2 Melodies For You,"Ralph Vaughan Williams,Sir Adrian Boult,New Philharmonia Orchestra",Easy Classical,24RujfjrtKAr66E3Ixjmns,"Vaughan Williams: The Lark Ascending, for Violin and Orchestra (Excerpt, Opening)",spotify:track:24RujfjrtKAr66E3Ixjmns,385267,22,0.848,0.146,0.0774,0.0389,102.456,0.456,11,0,0.0953,-25.384,0.0427
2612,mood,"Benjamin Moser (Edition Ruhr Piano Festival, Vol. 28) [Live]","Sergei Rachmaninoff,Benjamin Moser",Easy Classical,6JPzlzHHdqIdmu28qBHdGF,"10 Préludes, Op. 23: No. 10 in G-Flat Major - Live",spotify:track:6JPzlzHHdqIdmu28qBHdGF,204987,45,0.995,0.302,0.00448,0.0452,71.056,0.84,6,1,0.045,-31.704,0.0463
2613,mood,Tchaikovsky-Bruch Violin Concertos,"Pyotr Ilyich Tchaikovsky,Nicola Benedetti,Jakub Hrůša,Czech Philharmonic Orchestra",Easy Classical,10xDhUbK4gBQiw7S1kPWVJ,Violin Concerto In D Opus 35: II Canzonetta - Andante,spotify:track:10xDhUbK4gBQiw7S1kPWVJ,391853,8,0.983,0.12,0.0278,0.0369,66.958,0.604,3,1,0.0675,-28.285,0.0544
2614,mood,Mendelssohn: A Midsummer Night's Dream,"Felix Mendelssohn,London Symphony Orchestra,John Eliot Gardiner",Easy Classical,6vFOjfAq5qK7F9h3TdND3z,"A Midsummer Night's Dream, Op. 21: Overture (Tempo primo)",spotify:track:6vFOjfAq5qK7F9h3TdND3z,354428,8,0.939,0.242,0.0394,0.0542,139.849,0.659,4,1,0.0676,-23.061,0.0445
2615,mood,Live from the Lugano Festival 2005,"Wolfgang Amadeus Mozart,Martha Argerich",Easy Classical,6LKsT6X9BxMK8ePCDNRLal,"Mozart / Arr Grieg: Piano Sonata No. 16 in C Major, K. 545: I. Allegro (Arr. Grieg for 2 Pianos) [Live]",spotify:track:6LKsT6X9BxMK8ePCDNRLal,283213,62,0.99,0.401,0.14,0.326,130.037,0.929,0,1,0.078,-22.696,0.0338
2616,mood,Mozart: Complete Piano Sonatas,"Wolfgang Amadeus Mozart,Fazıl Say",Easy Classical,67P27XJlQeJWf3YC7G8Taf,"Mozart: Piano Sonata No. 11 in A Major, K. 331, ""Alla Turca"": I. Andante grazioso",spotify:track:67P27XJlQeJWf3YC7G8Taf,852800,47,0.992,0.403,0.126,0.259,99.826,0.88,9,1,0.0601,-23.126,0.0404
2617,mood,Mozart: Piano Quartets Nos. 1 & 2,"Wolfgang Amadeus Mozart,Emanuel Ax,Isaac Stern,Jaime Laredo,Yo-Yo Ma",Easy Classical,0oM6BbdHGhEza0gG8Y06pK,"Piano Quartet No. 1 in G Minor, K. 478: II. Andante",spotify:track:0oM6BbdHGhEza0gG8Y06pK,418133,62,0.977,0.32,0.0428,0.173,66.667,0.532,10,1,0.191,-24.863000000000003,0.0367
2618,mood,The Banks of the Green Willow: British Pastoral Favourites (Classic FM: The Full Works),"George Butterworth,Royal Liverpool Philharmonic Orchestra,Grant Llewellyn",Easy Classical,7rMTJ8SanCmAeE0JCJObqp,The Banks of Green Willow,spotify:track:7rMTJ8SanCmAeE0JCJObqp,390733,32,0.962,0.11,0.0343,0.0463,85.824,0.745,9,0,0.0769,-26.666,0.0429
2619,mood,Ladies in Lavender (Original Motion Picture Soundtrack),"Nigel Hess,Joshua Bell,Royal Philharmonic Orchestra",Easy Classical,3mAZgCQgEEjvlojjbjy7up,Ladies in Lavender,spotify:track:3mAZgCQgEEjvlojjbjy7up,244453,45,0.894,0.253,0.233,0.0904,87.729,0.389,2,1,0.104,-16.717,0.0423
2620,mood,"Tchaikovsky: Swan Lake, Op. 20 (Complete)","Pyotr Ilyich Tchaikovsky,James Ehnes,Bergen Philharmonic Orchestra,Neeme Järvi",Easy Classical,6TvuKsrrj03yUVXFGxz8wj,"Swan Lake, Op. 20, Act II No. 13, Danses des cygnes: Act II By a Lake: No. 13. Dances of the swans: III. Tempo di valse",spotify:track:6TvuKsrrj03yUVXFGxz8wj,110333,45,0.919,0.122,0.0181,0.285,173.22299999999996,0.5920000000000001,9,1,0.103,-28.598000000000006,0.038
2621,mood,"Chopin: Complete Noctures, Barcarolle, Berceuse","Frédéric Chopin,Vladimir Feltsman",Easy Classical,3K9tt7YsoIh4IA0JDWktdN,"Barcarolle, Op. 60",spotify:track:3K9tt7YsoIh4IA0JDWktdN,549960,43,0.992,0.253,0.0549,0.0591,68.559,0.898,1,1,0.08900000000000001,-24.514,0.0386
2622,mood,Adam: Giselle,"Adolphe Adam,London Symphony Orchestra,Michael Tilson Thomas",Easy Classical,4aU2MvXcl5ErCsZVXPb2lk,Giselle: Andantino,spotify:track:4aU2MvXcl5ErCsZVXPb2lk,97067,43,0.928,0.297,0.0364,0.253,117.451,0.21,8,1,0.0836,-27.535,0.0409
2623,mood,The Ayoub Sisters,"The Ayoub Sisters,Paul Campbell,Royal Scottish National Orchestra",Easy Classical,4EuGJPgPWBvZKTJfIuRxoE,Melodies From Scotland,spotify:track:4EuGJPgPWBvZKTJfIuRxoE,312040,32,0.965,0.131,0.259,0.11,82.14,0.35,2,1,0.0681,-13.6,0.0411
2624,mood,Holst: The Planets,"Gustav Holst,London Symphony Orchestra,Sir Colin Davis",Easy Classical,2CW400VV1JC9W3bOx8QYNp,"The Planets, Op. 32: II. Venus, the Bringer of Peace",spotify:track:2CW400VV1JC9W3bOx8QYNp,501733,8,0.911,0.0657,0.00386,0.0314,74.825,0.00926,8,1,0.314,-37.611,0.0467
2625,mood,Chopin: Works for Piano,"Frédéric Chopin,Khatia Buniatishvili",Easy Classical,1lOVilzLQuYY2fnFrQ76DK,"Waltz in C-Sharp Minor, Op. 64 No. 2",spotify:track:1lOVilzLQuYY2fnFrQ76DK,199773,61,0.991,0.314,0.0157,0.0939,95.89,0.916,1,0,0.134,-36.252,0.0356
2626,mood,Ballet Music – 50 of the Best,"Pyotr Ilyich Tchaikovsky,Slovak Philharmonic,Michael Halasz",Easy Classical,7bAEYxDdi2RmjKMQNW7aWU,"The Nutcracker Suite, Op. 71a: V. Arab Dance",spotify:track:7bAEYxDdi2RmjKMQNW7aWU,175000,43,0.975,0.273,0.006840000000000001,0.0447,108.076,0.91,7,0,0.0572,-36.252,0.0409
2627,mood,The Mission: Music From The Motion Picture,Ennio Morricone,Easy Classical,6opPrJUpq4Pl5c84eCwLmo,Gabriel's Oboe,spotify:track:6opPrJUpq4Pl5c84eCwLmo,134133,59,0.96,0.233,0.195,0.0675,61.21100000000001,0.914,2,1,0.0793,-17.202,0.0461
2628,mood,Adam: Giselle,"Adolphe Adam,Michael Tilson Thomas,London Symphony Orchestra",Easy Classical,2DyHvSJybDFKZRjaNYjk2H,Giselle: Valse,spotify:track:2DyHvSJybDFKZRjaNYjk2H,184307,45,0.875,0.42,0.0951,0.359,86.699,0.0854,2,1,0.0814,-21.47,0.0473
2629,mood,Score,2CELLOS,Easy Classical,1y2VTYeE7Glc4UQF9kvuzj,Moon River,spotify:track:1y2VTYeE7Glc4UQF9kvuzj,192840,57,0.964,0.14,0.248,0.0786,76.286,0.929,7,1,0.109,-14.361,0.0456
2630,mood,Tchaikovsky: The Nutcracker,"Pyotr Ilyich Tchaikovsky,Sir Simon Rattle,Berliner Philharmoniker",Easy Classical,0CJuLeZpCdqrqoCMXWZw8k,"The Nutcracker - Ballet, Op.71, Act II: No. 13 - Waltz of the Flowers",spotify:track:0CJuLeZpCdqrqoCMXWZw8k,415800,58,0.946,0.249,0.124,0.0993,111.333,0.941,2,1,0.0501,-20.496,0.0425
2631,mood,Inspired,Howard Goodall,Easy Classical,0yXXHxXn1dw6pONAPnlza4,Shackleton's Cross,spotify:track:0yXXHxXn1dw6pONAPnlza4,274693,39,0.995,0.626,0.0139,0.218,116.238,0.909,1,1,0.115,-23.557,0.123
2632,mood,Inspiration,"Anonymous,Sheku Kanneh-Mason,CBSO Cellos",Easy Classical,5dBrtaK51TNSInUP0Hq5gN,Song Of The Birds (Arr. Casals),spotify:track:5dBrtaK51TNSInUP0Hq5gN,173909,7,0.967,0.213,0.14300000000000002,0.037000000000000005,80.428,0.731,9,0,0.35,-23.028,0.0552
2633,mood,Vaughan-Williams and Tavener,"John Tavener,Nicola Benedetti,London Philharmonic Orchestra,Andrew Litton",Easy Classical,6dismrPUy8x2dNFFv5hN8X,Song For Athene,spotify:track:6dismrPUy8x2dNFFv5hN8X,407800,7,0.105,0.123,0.0155,0.043,96.884,0.914,10,1,0.107,-22.164,0.0479
2634,mood,"Prokofiev: Romeo & Juliet, Op. 64","Sergei Prokofiev,Baltimore Symphony Orchestra,Marin Alsop",Easy Classical,3M7FKsLgIGBDqsdnWVdKsF,"Romeo & Juliet, Op. 64, Act I: No. 19, Balcony Scene",spotify:track:3M7FKsLgIGBDqsdnWVdKsF,198987,42,0.833,0.102,0.004220000000000001,0.0396,85.73,0.373,1,1,0.117,-31.252,0.0443
2635,mood,Williams On Williams (Music from the Films of Steven Spielberg),"John Williams,Boston Pops Orchestra",Easy Classical,4EgOTn3UH8VVjVWetFSVo9,"Theme from ""Schindler's List""",spotify:track:4EgOTn3UH8VVjVWetFSVo9,234733,43,0.893,0.153,0.041,0.0534,101.243,0.0199,2,0,0.111,-33.543,0.0468
2636,mood,Hans Zimmer - The Classics,"Hans Zimmer,Lang Lang",Easy Classical,5lfPf7e5TSTP7YZdg0ZPuw,"Gladiator Rhapsody (From ""Gladiator"")",spotify:track:5lfPf7e5TSTP7YZdg0ZPuw,278453,48,0.976,0.469,0.0141,0.08,69.767,0.894,6,0,0.0683,-17.641,0.05
2637,mood,"Romantic Piano Favourites, Vol. 1","Béla Bartók,Balazs Szokolay",Easy Classical,12edUqCUDcO7Msb4X42Q2z,"Roman nepi tancok (Romanian Folk Dances), BB 68: Romanian Folk Dances, Sz 56",spotify:track:12edUqCUDcO7Msb4X42Q2z,276400,53,0.991,0.319,0.158,0.163,81.164,0.882,2,1,0.16399999999999998,-21.696,0.0585
2638,mood,"Martha Argerich Live, Vol. 4","Frédéric Chopin,Martha Argerich",Easy Classical,02dzzCdWeJBTxYVjC8J3jt,"24 Preludes, Op. 28: No. 19 in E-Flat Major",spotify:track:02dzzCdWeJBTxYVjC8J3jt,84867,42,0.98,0.273,0.221,0.43,88.199,0.855,5,0,0.174,-17.064,0.0291
2639,mood,Grieg: Peer Gynt Suites / Sibelius: Pelléas et Mélisande,"Edvard Grieg,Berliner Philharmoniker,Herbert von Karajan",Easy Classical,3XxWr7MnBznvBSz0uaC6eJ,"Peer Gynt Suite No.1, Op.46: 1. Morning Mood",spotify:track:3XxWr7MnBznvBSz0uaC6eJ,253440,7,0.968,0.0651,0.0177,0.0337,43.31800000000001,0.898,4,1,0.15,-22.883000000000006,0.0413
2640,mood,Band of Brothers - Original Motion Picture Soundtrack,"Michael Kamen,London Metropolitan Orchestra",Easy Classical,1LcNtS9B22LgIHxd9gTGcV,Main Titles from the HBO Miniseries Band of Brothers - Instrumental,spotify:track:1LcNtS9B22LgIHxd9gTGcV,144893,57,0.972,0.0842,0.17600000000000002,0.0392,84.325,0.97,5,1,0.102,-17.619,0.0376
2641,mood,Tchaikovsky: Ballet Suites (Swan Lake; The Sleeping Beauty; The Nutcraker),"Pyotr Ilyich Tchaikovsky,Berliner Philharmoniker,Mstislav Rostropovich",Easy Classical,2D0P6pOLaQ74SU4guxd4MA,"Nutcracker Suite, Op.71a, TH.35: Chinese Dance (Tea)",spotify:track:2D0P6pOLaQ74SU4guxd4MA,74000,43,0.939,0.517,0.145,0.807,113.022,0.664,5,1,0.0834,-25.958,0.0486
2642,mood,Fauré: Requiem,"Gabriel Fauré,Nigel Short",Easy Classical,7vsfDs41jfNUNej97XHpdk,Requiem: In Paradisum,spotify:track:7vsfDs41jfNUNej97XHpdk,215067,8,0.985,0.194,0.0144,0.0358,79.598,0.908,2,1,0.0802,-32.054,0.0539
2643,mood,Inspiration,"Leonard Cohen,Sheku Kanneh-Mason,Didier Osindero,Alinka Rowe,Yong Jun Lee",Easy Classical,5kZGtomdlf5p9GEtwJRFbH,Hallelujah (Arr. Cello & Strings),spotify:track:5kZGtomdlf5p9GEtwJRFbH,206520,8,0.977,0.159,0.0321,0.142,180.407,0.696,9,0,0.0963,-22.421,0.0565
2644,mood,Titanic: Original Motion Picture Soundtrack - Collector's Anniversary Edition,James Horner,Easy Classical,0N6TuzP1jXjTT6gJO1tyFN,"""Take Her to Sea, Mr. Murdoch""",spotify:track:0N6TuzP1jXjTT6gJO1tyFN,271227,46,0.757,0.184,0.115,0.0396,129.124,0.972,7,1,0.102,-22.466,0.038
2645,mood,Falling In Love,"André Rieu,Johann Strauss Orchestra",Easy Classical,04jmLxu7BnoAnQRTbOu1tE,"Love Theme - From ""Romeo And Juliet""",spotify:track:04jmLxu7BnoAnQRTbOu1tE,222133,7,0.8690000000000001,0.0849,0.181,0.0754,57.917,0.809,7,0,0.255,-13.797,0.0404
2646,mood,Beethoven Greatest Hits,"Ludwig van Beethoven,Nelly Kokinos",Easy Classical,1QGN2Perfetpju3762mJsk,"Für Elise, WoO 59",spotify:track:1QGN2Perfetpju3762mJsk,188467,11,0.994,0.303,0.108,0.18,126.931,0.877,9,0,0.0805,-27.433000000000003,0.0473
