category_id,album_name,artist_name,playlist_name,track_id,track_name,track_uri,duration_ms,track_popularity,acousticness,danceability,energy,valence,tempo,instrumentalness,key,mode,liveness,loudness,speechiness
travel,Hunger,Florence + The Machine,Indie Roadtrip,6HJcuxVgYjxcYDnPG0ystc,Hunger,spotify:track:6HJcuxVgYjxcYDnPG0ystc,214667,64,0.53,0.7290000000000001,0.675,0.332,116.016,0.0,2,0,0.0985,-5.62,0.0415
travel,isaac gracie (extended edition),isaac gracie,Indie Roadtrip,0kaSpCetLShpy5h46lzVob,show me love,spotify:track:0kaSpCetLShpy5h46lzVob,197133,57,0.00785,0.511,0.721,0.32899999999999996,81.525,8.85e-05,6,1,0.271,-6.0,0.0303
travel,Cool Like You (Deluxe),Blossoms,Indie Roadtrip,5pVbLYTdihSKd8Kylfhwa7,There's A Reason Why (I Never Returned Your Calls),spotify:track:5pVbLYTdihSKd8Kylfhwa7,222489,66,0.0166,0.493,0.882,0.685,123.985,2.97e-06,11,1,0.188,-5.37,0.046
travel,Eyes Like Pearls,The Coral,Indie Roadtrip,5VKzZR6ywxkMbfZT8wrjBh,Eyes Like Pearls,spotify:track:5VKzZR6ywxkMbfZT8wrjBh,166323,40,0.045,0.519,0.84,0.708,126.038,4.98e-05,7,1,0.23399999999999999,-7.3839999999999995,0.0408
travel,D.I.L.Y.D.,KAWALA,Indie Roadtrip,4CY2KTkH9kh1Nw4wDL9xR5,Do It Like You Do,spotify:track:4CY2KTkH9kh1Nw4wDL9xR5,199275,58,0.24100000000000002,0.653,0.893,0.696,123.994,0.000778,8,0,0.159,-7.654,0.0562
travel,St. Jude Re:Wired,Courteeners,Indie Roadtrip,4iDjOjnCQesGTNUCsPgMLh,Not Nineteen Forever - Re:Wired,spotify:track:4iDjOjnCQesGTNUCsPgMLh,242786,45,0.7879999999999999,0.503,0.39399999999999996,0.271,114.025,0.00195,9,1,0.0963,-9.623,0.0288
travel,isaac gracie (extended edition),isaac gracie,Indie Roadtrip,657eXEUmkrKFiZ5IUqO4Y0,running on empty,spotify:track:657eXEUmkrKFiZ5IUqO4Y0,186973,53,0.0522,0.48700000000000004,0.794,0.525,134.305,0.0,5,1,0.174,-5.131,0.0381
travel,Erratic Cinematic,Gerry Cinnamon,Indie Roadtrip,22OYLngvFWsKsAbJp8TO3H,Sometimes,spotify:track:22OYLngvFWsKsAbJp8TO3H,196600,46,0.0197,0.639,0.6990000000000001,0.96,150.007,0.0,9,1,0.0726,-6.736000000000001,0.0303
travel,High As Hope,Florence + The Machine,Indie Roadtrip,64fzn2ewOdSH57wrxTPGov,Sky Full Of Song,spotify:track:64fzn2ewOdSH57wrxTPGov,226160,67,0.731,0.5329999999999999,0.32,0.29100000000000004,98.036,1.65e-05,8,1,0.154,-8.818999999999999,0.0316
travel,Turn (feat. Dagny),"The Wombats,Dagny",Indie Roadtrip,1mZcISK9iSsDDAMf992LcE,Turn - (feat. Dagny),spotify:track:1mZcISK9iSsDDAMf992LcE,207676,50,0.146,0.58,0.6509999999999999,0.474,104.97399999999999,1.19e-06,1,1,0.133,-7.3660000000000005,0.0359
