,category_id,album_name,artist_name,playlist_name,track_id,track_name,track_uri,duration_ms,track_popularity,acousticness,danceability,energy,valence,tempo,instrumentalness,key,mode,liveness,loudness,speechiness
1683,classical,Bach & Weiss: Lute Music,"Silvius Leopold Weiss,Toyohiko Satoh",Lute Music For Alchemists,7iyKz7uwXfamtTNTqqFLkw,"Lute Suite in E-Flat Major, SW 10: VIII. Chaconne",spotify:track:7iyKz7uwXfamtTNTqqFLkw,384061,34,0.985,0.472,0.154,0.478,125.593,0.911,2,1,0.0941,-17.105,0.0652
1684,classical,"Milano: Fantasias, Ricercars and Duets","Francesco da Milano,Christopher Wilson",Lute Music For Alchemists,4v2r8KdQKYWYd6RBGXATmQ,Ricercar (13),spotify:track:4v2r8KdQKYWYd6RBGXATmQ,98733,32,0.996,0.519,0.0191,0.585,111.605,0.933,9,0,0.0836,-32.653,0.065
1685,classical,Jacobean Lute Music,"Cuthbert Hely,Jakob Lindberg",Lute Music For Alchemists,1wtICs9nvS3zl27bCgBaUP,Fantasia,spotify:track:1wtICs9nvS3zl27bCgBaUP,243000,33,0.991,0.382,0.0276,0.209,122.99,0.914,3,0,0.109,-31.65,0.0423
1686,classical,Two Lutes: Lute Duets from England's Golden Age,"Francis Pilkington,John Marchant,Ronn McFarlane,William Simms",Lute Music For Alchemists,4tlMIL3twwIMzXnTkg0ruJ,Eccho or Allmane,spotify:track:4tlMIL3twwIMzXnTkg0ruJ,126773,33,0.908,0.5489999999999999,0.16,0.631,119.342,0.6679999999999999,7,1,0.114,-18.758,0.0671
1687,classical,Secret History,"Josquin des Prez,Ariel Abramovich,Lee Santana",Lute Music For Alchemists,7A8Vtkiasmx3IqqksPHSfw,Obsecro Te,spotify:track:7A8Vtkiasmx3IqqksPHSfw,341747,0,0.94,0.472,0.00519,0.305,85.949,0.889,0,0,0.0809,-38.364,0.0539
1688,classical,Teatro Lirico,"Arcangelo Corelli,Stephen Stubbs,Maxine Eilander,Erin Headley,Milos Valent",Lute Music For Alchemists,7873QXRRVXQToaGtWN0ftY,"Sonata ""Follia"" Op.5, No.12: Adagio",spotify:track:7873QXRRVXQToaGtWN0ftY,132987,1,0.987,0.2,0.043,0.209,81.646,0.972,1,0,0.0954,-24.379,0.0336
1689,classical,My Lute Awakes,"John Johnson,Anthony Rooley,James Tyler",Lute Music For Alchemists,6CcnQUkdGVmHjIUG6JCLRm,Greensleeves,spotify:track:6CcnQUkdGVmHjIUG6JCLRm,238907,1,0.943,0.354,0.161,0.599,83.479,0.778,5,1,0.128,-22.998,0.0439
1690,classical,Dowland: A Dream,"John Dowland,Hopkinson Smith",Lute Music For Alchemists,6Z7E4Qk7NTmtgSxPrWUpqG,Frogg Galliard,spotify:track:6Z7E4Qk7NTmtgSxPrWUpqG,164960,0,0.96,0.361,0.152,0.436,118.588,0.8220000000000001,7,1,0.174,-21.88,0.0455
1691,classical,Lute Music Of The Renaissance From The Schele Manuscript 1619,"Joachim van den Hove,Joachim Held",Lute Music For Alchemists,2Ri5UwNwUGsdTh3x0Ub4t8,Pavana lachrimae,spotify:track:2Ri5UwNwUGsdTh3x0Ub4t8,346427,32,0.993,0.394,0.157,0.606,143.719,0.873,6,0,0.11,-21.444000000000006,0.0582
1692,classical,NPR Milestones of the Millennium: The Renaissance in Music,"Alonso Mudarra,Lutz Kirchhof",Lute Music For Alchemists,3hYHCMkZG7ImrgChQi5PwU,Fantasia - Instrumental,spotify:track:3hYHCMkZG7ImrgChQi5PwU,94627,32,0.901,0.329,0.196,0.92,118.937,0.915,5,1,0.094,-23.528,0.0428
1693,classical,Giants : music for lute and harp,"Johann Sebastian Bach,Margret Köll,Luca Pianca",Lute Music For Alchemists,3nMagQq37ytcKdW2ahO15X,"Partita in C Minor, BWV 997 : Preludio",spotify:track:3nMagQq37ytcKdW2ahO15X,184893,31,0.992,0.374,0.308,0.182,81.718,0.93,2,0,0.154,-16.546,0.0302
1694,classical,Bis an der Welt ihr Ende,"Giacomo Gorzanis,Marc Lewon",Lute Music For Alchemists,0AA77trqxrC447ZkBpVNYp,Saltarello I & II,spotify:track:0AA77trqxrC447ZkBpVNYp,204253,31,0.99,0.344,0.0419,0.606,98.755,0.846,10,1,0.109,-32.419000000000004,0.042
1695,classical,German Lute Music of the 18th Century,"David Kellner,Alberto Crugnola",Lute Music For Alchemists,1wJ4Ls8fqK6hWxIQHbpmR7,Fantasia in D Major,spotify:track:1wJ4Ls8fqK6hWxIQHbpmR7,194320,31,0.993,0.393,0.109,0.13699999999999998,93.47,0.899,1,1,0.113,-22.377,0.0502
1696,classical,A Song of Divine Love,"Silvius Leopold Weiss,Lee Santana",Lute Music For Alchemists,5dSsnewB866BdN1aOE64Jk,Sonata for Lute No. 8 in A Major: V. Ciacona,spotify:track:5dSsnewB866BdN1aOE64Jk,198947,30,0.977,0.406,0.0902,0.422,144.312,0.8759999999999999,8,1,0.0781,-25.3,0.0468
1697,classical,"Delitiae testudinis, Vol. 1","Esaias Reusner,Paul Beier",Lute Music For Alchemists,53zztlEDmsuZVldweg0HhV,Delitiae testudinis Suite No. 13 in E-Flat Major: IV. Sarabanda,spotify:track:53zztlEDmsuZVldweg0HhV,228840,31,0.959,0.434,0.0279,0.194,94.106,0.8390000000000001,2,1,0.0889,-26.645,0.0677
1698,classical,Amours amours amours,"Antoine Busnois,Karl-Ernst Schröder,Crawford Young",Lute Music For Alchemists,44efDG5frhiCLh8LPy50yF,Amours amours amours,spotify:track:44efDG5frhiCLh8LPy50yF,139493,30,0.989,0.452,0.0626,0.441,133.648,0.922,7,1,0.0876,-26.895,0.0589
