,category_id,album_name,artist_name,playlist_name,track_id,track_name,track_uri,duration_ms,track_popularity,acousticness,danceability,energy,valence,tempo,instrumentalness,key,mode,liveness,loudness,speechiness
3542,latin,Ayer Te Vi...Fue Más Claro Que La Luna,Jesús Adrián Romero,Praise en Español,57ifvUopbuDoMNpgSD6PzV,Ayer Te Vi... Fue Mas Claro Que La Luna,spotify:track:57ifvUopbuDoMNpgSD6PzV,232853,61,0.315,0.637,0.547,0.479,137.99,0.0,3,1,0.132,-8.637,0.0364
3543,latin,Vive en Mí,Su Presencia,Praise en Español,6Ae2dGmkZwXeO3BJEpkKaM,Soy Libre,spotify:track:6Ae2dGmkZwXeO3BJEpkKaM,210932,46,0.0591,0.5589999999999999,0.8,0.415,128.01,5.01e-05,1,1,0.2,-4.769,0.047
3544,latin,Amor Real,Blanca,Praise en Español,69KmU0fC0eWkiWgvpw8B5q,Amor Real,spotify:track:69KmU0fC0eWkiWgvpw8B5q,232827,38,0.6920000000000001,0.5489999999999999,0.429,0.43,75.78399999999998,0.0,4,0,0.132,-5.113,0.0309
3545,latin,25 Concierto Conmemorativo,Marcos Witt,Praise en Español,6QfSpgzQf2GbE3BMJBasgg,Temprano yo te buscaré,spotify:track:6QfSpgzQf2GbE3BMJBasgg,185933,55,0.541,0.53,0.455,0.161,117.883,6.83e-06,7,1,0.755,-7.447999999999999,0.0284
3546,latin,Volver a Ti,Anagrace,Praise en Español,3VZsvgWzGJ7O72hcY0xMAa,Volver a Ti,spotify:track:3VZsvgWzGJ7O72hcY0xMAa,250720,45,0.107,0.526,0.534,0.29,131.934,0.0,6,0,0.135,-5.694,0.0305
3547,latin,Cuan Gran Amor,Ingrid Rosario,Praise en Español,3fJc3GDymadn48CQjhIrxF,Que Se Llene Tu Casa,spotify:track:3fJc3GDymadn48CQjhIrxF,248813,56,0.0027600000000000003,0.477,0.777,0.289,141.046,1.76e-05,3,1,0.397,-5.867000000000001,0.062
3548,latin,Ganas de Vivir,Kike Pavón,Praise en Español,6367glu3JEfj7oJ03oAe7L,Ganas de Vivir,spotify:track:6367glu3JEfj7oJ03oAe7L,237147,52,0.00795,0.721,0.856,0.885,100.06,0.0,1,0,0.0552,-3.617,0.142
3549,latin,Colección Adoración,Jesús Adrián Romero,Praise en Español,6Z31l856yEwyJqSBe3qLZ4,Sumérgeme,spotify:track:6Z31l856yEwyJqSBe3qLZ4,327653,64,0.628,0.49,0.51,0.197,90.307,0.0,0,1,0.967,-9.141,0.0368
3550,latin,Tu Lluvia Esperaré,Daniela Galeano,Praise en Español,1sBurd3VW9rUjQt5Azrzke,Tu Lluvia Esperaré,spotify:track:1sBurd3VW9rUjQt5Azrzke,197685,28,0.241,0.792,0.511,0.444,92.023,0.0,1,0,0.141,-6.747000000000001,0.0397
3551,latin,Vestida De Adoracion,Kathy Cristina,Praise en Español,6ENS573JVD3W6g8ykZ21TY,Autor,spotify:track:6ENS573JVD3W6g8ykZ21TY,297581,38,0.836,0.487,0.362,0.166,131.67,4.47e-06,0,1,0.0851,-8.872,0.0306
3552,latin,Fragmentos del Cielo,Su Presencia,Praise en Español,5dkURjvtypDtBrGGRetOlQ,Mi Roca,spotify:track:5dkURjvtypDtBrGGRetOlQ,212807,44,0.243,0.605,0.7140000000000001,0.583,135.995,0.0,5,0,0.159,-5.334,0.0333
3553,latin,Promesas,"Funky,Indiomar",Praise en Español,4fCR5COPBAKXUJAhuUl5W7,Promesas,spotify:track:4fCR5COPBAKXUJAhuUl5W7,241072,52,0.0996,0.7090000000000001,0.8959999999999999,0.626,87.96,0.0,7,1,0.0587,-2.175,0.127
3554,latin,Musica Cristiana & Reflexiones,Christine D'Clario,Praise en Español,6v1meFJPj44Fw1yQ83H0rJ,Él Nos Ama,spotify:track:6v1meFJPj44Fw1yQ83H0rJ,263706,1,0.006,0.43,0.583,0.159,160.05,3.4e-05,7,1,0.29600000000000004,-5.287000000000001,0.0278
3555,latin,Mis Mejores Dias,Josue Del Cid,Praise en Español,1QgpcpQd1GxZRIzJejtJup,Dios es Fiel,spotify:track:1QgpcpQd1GxZRIzJejtJup,243200,38,0.495,0.547,0.474,0.267,129.861,1.26e-06,2,1,0.0821,-7.955,0.0263
3556,latin,Sin Miedo A Nada,Lilly Goodman,Praise en Español,2uAXrcHb2jiCDXSaf8Nj6e,Al Final,spotify:track:2uAXrcHb2jiCDXSaf8Nj6e,243067,1,0.502,0.349,0.667,0.237,138.461,0.0,7,1,0.132,-3.283,0.0341
3557,latin,Cerca Estás,Marcela Gandara,Praise en Español,3RsC2nWzi0XSOJcZTFdKss,No Hay Distancia,spotify:track:3RsC2nWzi0XSOJcZTFdKss,189036,50,0.0853,0.598,0.711,0.382,101.046,0.0,1,1,0.119,-5.5920000000000005,0.026
3558,latin,No Hay Imposible,Harold & Elena,Praise en Español,32w5nQB0SRObzlnra2TRpA,Suficiente,spotify:track:32w5nQB0SRObzlnra2TRpA,206880,28,0.0172,0.662,0.807,0.696,127.983,1.08e-06,2,1,0.146,-5.832999999999998,0.0306
3559,latin,Abba Padre (En Vivo),Conquistando Fronteras,Praise en Español,2EmFbl8OvvkForflMx3G1z,Cielo Y Tierra (En Vivo),spotify:track:2EmFbl8OvvkForflMx3G1z,381375,54,0.0845,0.413,0.659,0.163,144.0,9.56e-06,2,1,0.21,-6.425,0.0336
3560,latin,Todo Pasará,"Olga Tanon,Alex Zurdo,Abraham Velazquez",Praise en Español,79MIBZkxaab6Pqv1Jsb49G,Todo Pasará,spotify:track:79MIBZkxaab6Pqv1Jsb49G,225901,39,0.24,0.511,0.919,0.498,154.003,0.0,1,0,0.29600000000000004,-4.191,0.068
3561,latin,Operación Mundial,Redimi2,Praise en Español,6LsGg3t3nCSbYeUCrNmC5Y,Bonita,spotify:track:6LsGg3t3nCSbYeUCrNmC5Y,245413,47,0.341,0.648,0.807,0.611,86.975,0.0,4,0,0.215,-7.035,0.13
3562,latin,No Cuenten Conmigo,Alex Zurdo,Praise en Español,20SCq9r2Bw8kyTLAMbIMyv,No Cuenten Conmigo,spotify:track:20SCq9r2Bw8kyTLAMbIMyv,228280,51,0.335,0.713,0.8859999999999999,0.647,120.053,0.0,1,0,0.0564,-2.894,0.293
3563,latin,Rutina,"Milly Quezada,Gilberto Santa Rosa",This Is Milly Quezada,19sagdXXxAxID11yZuCCXG,Rutina,spotify:track:19sagdXXxAxID11yZuCCXG,274262,44,0.324,0.65,0.54,0.402,169.989,3.6000000000000007e-06,10,0,0.0969,-6.385,0.0425
3564,latin,Mejor Que a Ti Me Va,Milly Quezada,This Is Milly Quezada,6FPX37GFbXh3L9aYDENbUe,Mejor Que a Ti Me Va,spotify:track:6FPX37GFbXh3L9aYDENbUe,253399,21,0.006940000000000001,0.7070000000000001,0.8859999999999999,0.7879999999999999,149.833,8.85e-06,7,1,0.0416,-5.754,0.0498
3565,latin,Solo Faltas Tu,Milly Quezada,This Is Milly Quezada,6Fjn291YSQu5Kp4opL388W,Cheque Al Portador,spotify:track:6Fjn291YSQu5Kp4opL388W,208320,23,0.284,0.802,0.967,0.925,124.95,0.0,10,1,0.0252,-3.2910000000000004,0.084
3566,latin,Greatest Hits,"Milly Quezada,Los Vecinos",This Is Milly Quezada,7j5MFkRXWxpRdDINhYLin5,Lo Tengo Todo,spotify:track:7j5MFkRXWxpRdDINhYLin5,284080,31,0.196,0.732,0.77,0.925,155.991,0.00151,10,1,0.113,-9.527,0.0483
3567,latin,Aqui Estoy Yo,Milly Quezada,This Is Milly Quezada,2pGYaMlxkicWR0Pkddlmi8,Toma Mi Vida (feat. Juan Luis Guerra),spotify:track:2pGYaMlxkicWR0Pkddlmi8,203027,40,0.611,0.813,0.8690000000000001,0.939,121.014,0.0,10,0,0.114,-3.95,0.092
3568,latin,20 Exitos Originales,Milly Quezada,This Is Milly Quezada,00Au5CoAbZUtKtNZw2jkR4,Quizás,spotify:track:00Au5CoAbZUtKtNZw2jkR4,253560,24,0.238,0.703,0.873,0.887,139.972,3.12e-06,6,1,0.115,-5.0539999999999985,0.0431
