,category_id,album_name,artist_name,playlist_name,track_id,track_name,track_uri,duration_ms,track_popularity,acousticness,danceability,energy,valence,tempo,instrumentalness,key,mode,liveness,loudness,speechiness
62,chill,Wit's End,Cass McCombs,Indie Blend,1aVPslC1gwIhYacWIhMcnP,County Line,spotify:track:1aVPslC1gwIhYacWIhMcnP,337227,0,0.705,0.58,0.152,0.32299999999999995,124.76,0.0212,2,1,0.111,-13.395,0.0382
63,chill,The Year of Hibernation,Youth Lagoon,Indie Blend,2ND5S36VRuvqLt2nGA1rLF,Cannons,spotify:track:2ND5S36VRuvqLt2nGA1rLF,224773,0,0.655,0.527,0.7290000000000001,0.179,75.008,0.931,1,1,0.118,-5.0710000000000015,0.0296
64,chill,Lost Souls,Sofie Winterson,Indie Blend,4XCrlNGSXQCUiX6INeSFri,Lost Souls,spotify:track:4XCrlNGSXQCUiX6INeSFri,151440,3,0.78,0.278,0.269,0.159,95.237,0.00049,7,1,0.14300000000000002,-9.983,0.0323
65,chill,Tienduizend Zwaluwen (Blauwe Versie),Spinvis,Indie Blend,3RTKsPQmaI4BcljSI2Kbq2,Tienduizend Zwaluwen - Blauwe Versie,spotify:track:3RTKsPQmaI4BcljSI2Kbq2,208086,24,0.0476,0.473,0.453,0.48,91.021,0.8340000000000001,7,1,0.25,-10.902,0.0258
66,chill,Hunters Go Hungry,Gem,Indie Blend,7LuMts9Vcisw25RlTWtmk9,Thunder Lightning,spotify:track:7LuMts9Vcisw25RlTWtmk9,195893,0,0.006,0.484,0.833,0.725,102.88,0.00111,0,1,0.112,-6.99,0.0349
67,chill,Live Music,The Strange Boys,Indie Blend,1vzCEN5ZPfY7b3CswEcc6s,Me and You,spotify:track:1vzCEN5ZPfY7b3CswEcc6s,191773,26,0.625,0.418,0.645,0.318,201.368,0.00129,11,0,0.0739,-7.961,0.0339
68,chill,The End of August - Single,Jacco Gardner,Indie Blend,5YttR8Pges2MdWKadExiLz,The End of August,spotify:track:5YttR8Pges2MdWKadExiLz,199494,0,0.493,0.502,0.6779999999999999,0.264,109.88,9.79e-05,1,0,0.241,-4.652,0.0273
69,chill,Desire Lines (Sampler),Camera Obscura,Indie Blend,4AewL7eJzshC7LYfU9pYfo,Do It Again,spotify:track:4AewL7eJzshC7LYfU9pYfo,197294,0,0.000409,0.3720000000000001,0.915,0.626,149.888,4.78e-06,7,1,0.214,-4.675,0.0854
70,chill,Lapland,Lapland,Indie Blend,1TmYtKFcuJBTJGa9MixFk1,Metal Lungs,spotify:track:1TmYtKFcuJBTJGa9MixFk1,187046,0,0.504,0.564,0.722,0.494,114.981,0.547,7,0,0.16899999999999998,-8.075,0.0306
71,chill,Troubles Of The Brain - EP,The Veils,Indie Blend,4p9zQX9ebMc4r3kzZMsSIr,The Stars Came Out Once The Lights Went Out,spotify:track:4p9zQX9ebMc4r3kzZMsSIr,172987,0,0.0147,0.487,0.8240000000000001,0.936,175.99599999999995,0.0005639999999999999,4,1,0.0734,-4.431,0.0438
72,chill,Skid Around - Single,El Pino and the Volunteers,Indie Blend,1swS7jHe1grz8EyGrSXD8y,Skid Around,spotify:track:1swS7jHe1grz8EyGrSXD8y,243277,0,0.008440000000000001,0.5710000000000001,0.5870000000000001,0.34,112.016,9.09e-05,2,0,0.0633,-7.676,0.026
73,chill,100 Million,Charlie Hilton,Indie Blend,2arP3K4hGJu69Gb8Fn2p0Q,100 Million,spotify:track:2arP3K4hGJu69Gb8Fn2p0Q,289667,18,0.14400000000000002,0.457,0.614,0.6579999999999999,189.728,0.00643,9,1,0.264,-7.761,0.0282
74,chill,Boyfriend,The Goon Sax,Indie Blend,0LS0zdRKdEfulSAD0BKOVa,Boyfriend,spotify:track:0LS0zdRKdEfulSAD0BKOVa,179788,0,0.442,0.8290000000000001,0.545,0.962,120.143,0.0121,11,1,0.0832,-6.694,0.048
75,chill,Hatcher Creek Tape,Strawberry Runners,Indie Blend,7FStrZyHi6gQW7naPm1ZEH,Hatcher Creek,spotify:track:7FStrZyHi6gQW7naPm1ZEH,227500,16,0.336,0.476,0.65,0.728,138.536,0.00241,3,1,0.103,-9.092,0.0496
76,chill,Bashed Out,This Is The Kit,Indie Blend,0cD2b0Dy3KXFUHigmtJ9dU,Magic Spell,spotify:track:0cD2b0Dy3KXFUHigmtJ9dU,260008,40,0.91,0.63,0.593,0.403,118.274,0.471,4,0,0.107,-10.37,0.0492
77,chill,10 Jaar Flip Kowlier,Flip Kowlier,Indie Blend,4J7ZVH96NlXfs4bDsnVe5D,Geboren voe te leven,spotify:track:4J7ZVH96NlXfs4bDsnVe5D,290507,22,0.477,0.836,0.399,0.5920000000000001,110.975,0.815,11,0,0.113,-11.644,0.0328
78,chill,My Escape - Single,Bent Van Looy,Indie Blend,1hDWyWaNilAQQ376QtnqPx,My Escape,spotify:track:1hDWyWaNilAQQ376QtnqPx,219813,0,0.00255,0.542,0.684,0.527,106.023,0.0327,7,0,0.398,-9.187,0.0266
79,chill,Pedrolira,Holden,Indie Blend,4o8kV4ygGJdsc7bUlMDbmK,Une Fraction De Seconde,spotify:track:4o8kV4ygGJdsc7bUlMDbmK,239200,21,0.585,0.631,0.6890000000000001,0.63,129.235,0.00845,3,1,0.254,-7.425,0.0486
80,chill,Riot On An Empty Street,Kings of Convenience,Indie Blend,0WeqauIUZSjsupDGXsXWsP,Homesick,spotify:track:0WeqauIUZSjsupDGXsXWsP,193453,57,0.747,0.4370000000000001,0.393,0.194,92.048,0.00775,1,1,0.114,-8.767000000000001,0.0295
81,chill,September Sunburn,Beginners,Indie Blend,4wffrDUs3KhrtDFW0l9Glv,Staring Contest,spotify:track:4wffrDUs3KhrtDFW0l9Glv,213044,0,0.458,0.6579999999999999,0.584,0.883,106.605,0.0132,2,1,0.122,-6.006,0.0349
82,chill,1972,Josh Rouse,Indie Blend,3afRJxKY1unk5U766YIh17,Come Back [Light Therapy],spotify:track:3afRJxKY1unk5U766YIh17,278173,34,0.0791,0.825,0.5579999999999999,0.976,117.416,0.000305,10,0,0.0986,-9.956,0.0298
