current_track-next_track,current_track,next_track,energy_median,valence_median,tempo_median,energy_ct,valence_ct,tempo_ct,energy_nt,valence_nt,tempo_nt,energy_mid_pont,valence_mid_pont,tempo_mid_pont,diff_energy,diff_valence,diff_tempo,euclidian_dist_midpoint_median,euclidian_dist_track
13sXuI5RjMHm7dz7O3spYs_5kRPPEWFJIMox5qIkQkiz5,13sXuI5RjMHm7dz7O3spYs,5kRPPEWFJIMox5qIkQkiz5,0.642,0.487,113.815,0.262,0.228,104.085,0.262,0.228,104.085,0.262,0.228,104.085,0.0,0.0,0.0,9.740861409546904,0.0
13sXuI5RjMHm7dz7O3spYs_2ceSzb7MsMukcg7sVxY83m,13sXuI5RjMHm7dz7O3spYs,2ceSzb7MsMukcg7sVxY83m,0.642,0.487,113.815,0.262,0.228,104.085,0.305,0.213,97.863,0.2835,0.2205,100.97399999999999,0.04299999999999998,0.015000000000000013,6.221999999999994,12.84876747007277,6.222166664434498
13sXuI5RjMHm7dz7O3spYs_1ArLnG0bHaHPXqf08sEKM0,13sXuI5RjMHm7dz7O3spYs,1ArLnG0bHaHPXqf08sEKM0,0.642,0.487,113.815,0.262,0.228,104.085,0.289,0.213,104.851,0.27549999999999997,0.2205,104.46799999999999,0.02699999999999997,0.015000000000000013,0.7660000000000053,9.35797806686894,0.7666224624937676
13sXuI5RjMHm7dz7O3spYs_4HLNo8wZoxWejkPY9W59J4,13sXuI5RjMHm7dz7O3spYs,4HLNo8wZoxWejkPY9W59J4,0.642,0.487,113.815,0.262,0.228,104.085,0.299,0.184,96.657,0.28049999999999997,0.20600000000000002,100.371,0.036999999999999984,0.04400000000000001,7.427999999999982,13.451794647927096,7.428222465704696
13sXuI5RjMHm7dz7O3spYs_28LrrolOGEPtpPqMRhfaZ0,13sXuI5RjMHm7dz7O3spYs,28LrrolOGEPtpPqMRhfaZ0,0.642,0.487,113.815,0.262,0.228,104.085,0.3,0.162,104.97,0.281,0.195,104.5275,0.03799999999999998,0.066,0.8850000000000051,9.299098948285254,0.8882707920448635
13sXuI5RjMHm7dz7O3spYs_5QvL5shIrzH2A2zG0DZwh3,13sXuI5RjMHm7dz7O3spYs,5QvL5shIrzH2A2zG0DZwh3,0.642,0.487,113.815,0.262,0.228,104.085,0.255,0.307,105.072,0.2585,0.2675,104.57849999999999,0.007000000000000006,0.07899999999999999,0.9870000000000092,9.247063574454332,0.9901812965311038
13sXuI5RjMHm7dz7O3spYs_2f9u5OrNzA5OnprV4hJ799,13sXuI5RjMHm7dz7O3spYs,2f9u5OrNzA5OnprV4hJ799,0.642,0.487,113.815,0.262,0.228,104.085,0.226,0.299,104.453,0.244,0.2635,104.269,0.036000000000000004,0.07099999999999998,0.367999999999995,9.556907044122584,0.37651162000661653
3y4uSQwxHckyRcvafEilkN_1HNkqx9Ahdgi1Ixy2xkKkL,3y4uSQwxHckyRcvafEilkN,1HNkqx9Ahdgi1Ixy2xkKkL,0.642,0.487,113.815,0.35600000000000004,0.196,109.763,0.379,0.201,107.989,0.36750000000000005,0.1985,108.876,0.022999999999999958,0.0050000000000000044,1.774000000000001,4.955028102846636,1.7741561374354862
3y4uSQwxHckyRcvafEilkN_1037SLWJPTVYBiZAt9TPbg,3y4uSQwxHckyRcvafEilkN,1037SLWJPTVYBiZAt9TPbg,0.642,0.487,113.815,0.35600000000000004,0.196,109.763,0.404,0.221,114.078,0.38,0.20850000000000002,111.9205,0.04799999999999993,0.025,4.314999999999999,1.9327018652653016,4.315339384104103
3y4uSQwxHckyRcvafEilkN_2dfHh7ECGxfNqZTQno09Vk,3y4uSQwxHckyRcvafEilkN,2dfHh7ECGxfNqZTQno09Vk,0.642,0.487,113.815,0.35600000000000004,0.196,109.763,0.366,0.181,105.177,0.361,0.1885,107.47,0.009999999999999952,0.014999999999999987,4.585999999999983,6.358229962025594,4.586035433792459
4XLSdphp0tS5Qp6Lu0DUUm_7u3rJLxEp9ZsQpSq5Pun79,4XLSdphp0tS5Qp6Lu0DUUm,7u3rJLxEp9ZsQpSq5Pun79,0.642,0.487,113.815,0.16699999999999998,0.3720000000000001,148.457,0.197,0.399,141.91,0.182,0.38550000000000006,145.18349999999998,0.03,0.026999999999999857,6.546999999999998,31.372036824216543,6.547124406943858
4XLSdphp0tS5Qp6Lu0DUUm_38sCPCcv3QjWl0NslC5KtW,4XLSdphp0tS5Qp6Lu0DUUm,38sCPCcv3QjWl0NslC5KtW,0.642,0.487,113.815,0.16699999999999998,0.3720000000000001,148.457,0.127,0.436,150.407,0.147,0.404,149.43200000000002,0.03999999999999998,0.06399999999999989,1.950000000000017,35.62053625368379,1.9514599662816725
2mBP9IsENazdoJ9ep5iR8i_4YutJsNwBBInE8vemufpQ8,2mBP9IsENazdoJ9ep5iR8i,4YutJsNwBBInE8vemufpQ8,0.642,0.487,113.815,0.151,0.197,136.75799999999998,0.197,0.249,144.21200000000005,0.174,0.223,140.485,0.045999999999999985,0.05200000000000002,7.4540000000000655,26.67541227422738,7.454323309328686
