current_track-next_track,diff_acousticness,diff_danceability,diff_energy,diff_valence,diff_tempo,diff_instrumentalness,diff_key,diff_mode,diff_liveness,diff_loudness,diff_speechiness,is_good_sequence
53XWuA9al7XOHZWP1hK7DL_4A5HFVTBdTLnL7YnEBrkyO,0.2639999999999999,0.1509999999999999,0.181,0.24,49.93899999999999,2.817e-05,6.0,0.0,0.08289999999999999,3.0779999999999994,0.0183,1
4A5HFVTBdTLnL7YnEBrkyO_6VZFEnXQlfMeTj2VoInj8g,0.6990000000000001,0.204,0.4310000000000001,0.236,9.887999999999977,7.63e-06,9.0,1.0,0.01899999999999999,6.908999999999999,0.005700000000000004,1
6VZFEnXQlfMeTj2VoInj8g_1aQk8qQD0R3UcUTkm1gxH4,0.233729,0.03699999999999992,0.15399999999999991,0.06000000000000005,15.047000000000025,0.196,1.0,0.0,0.01899999999999999,1.2449999999999992,0.0262,1
1aQk8qQD0R3UcUTkm1gxH4_4lBkLeU6LNgWzfbWPGm1c9,0.28172899999999995,0.01100000000000012,0.02100000000000002,0.18500000000000005,5.983000000000018,0.196,8.0,0.0,0.04700000000000002,1.493999999999998,0.005899999999999996,1
4lBkLeU6LNgWzfbWPGm1c9_4SpOV7r1ATsJCPSx9pXDft,0.2109,0.04400000000000015,0.04399999999999993,0.014000000000000012,14.066000000000004,0.0,1.0,1.0,0.044999999999999984,0.8680000000000021,0.032,1
4SpOV7r1ATsJCPSx9pXDft_6TETEujiiYCq7drPHSC43E,0.3389,0.21100000000000008,0.4709999999999999,0.6738,21.118999999999982,0.0,5.0,0.0,0.114,5.480000000000002,0.0376,1
6TETEujiiYCq7drPHSC43E_1c7Kh2uMMxG7k4QqNjjg95,0.08100000000000003,0.2499999999999999,0.508,0.7948,32.981999999999985,0.0183,4.0,1.0,0.043800000000000006,8.642000000000001,0.03849999999999999,1
1c7Kh2uMMxG7k4QqNjjg95_3JZn1t2drVMSIRR9MVCz6O,0.29939999999999994,0.1359999999999999,0.08499999999999996,0.348,58.95699999999995,0.01829815,7.0,1.0,0.0033000000000000113,4.7940000000000005,0.0219,1
3JZn1t2drVMSIRR9MVCz6O_7tKkctJDjNyTAuTqwDeyki,0.4194,0.08299999999999996,0.19399999999999995,0.0030000000000001137,71.01799999999993,7.400000000000002e-07,2.0,0.0,0.02589999999999999,0.7649999999999997,0.0235,1
7tKkctJDjNyTAuTqwDeyki_1UuT7dHhE4p7AodYxX05L7,0.3924,0.02100000000000013,0.17199999999999993,0.07899999999999996,16.918999999999972,0.00076489,6.0,0.0,0.025399999999999992,2.459999999999999,0.0485,1
1UuT7dHhE4p7AodYxX05L7_2E2Uc9dF8dlsRmM6EA51hj,0.9014,0.2380000000000001,0.6263,0.33399999999999996,23.771000000000008,0.017434,2.0,0.0,0.034,4.921000000000001,0.0391,1
2E2Uc9dF8dlsRmM6EA51hj_55x4DiKHgI4hUKIVsU3ETv,0.4019999999999999,0.1930000000000001,0.4653000000000001,0.428,23.66600000000001,0.017973,4.0,1.0,0.0067000000000000115,4.567,0.014399999999999996,1
55x4DiKHgI4hUKIVsU3ETv_5lqsHlXpbUsxz662CaR0kA,0.29499999999999993,0.06799999999999995,0.02100000000000002,0.1419999999999999,1.9929999999999952,0.00021746,3.0,0.0,0.1187,0.2690000000000001,0.1586,1
5lqsHlXpbUsxz662CaR0kA_2o2WPwiPIiGQJeZC6xiQad,0.8320000000000001,0.241,0.007000000000000006,0.08000000000000003,33.900999999999996,9.54e-06,5.0,1.0,0.09,0.8710000000000004,0.1811,1
2o2WPwiPIiGQJeZC6xiQad_5mMoKyJxPZbNKvL6rc9Sfh,0.8109999999999999,0.254,0.23300000000000004,0.07500000000000001,38.06699999999998,4.35e-06,2.0,0.0,0.006999999999999992,2.162000000000001,0.007000000000000003,1
5mMoKyJxPZbNKvL6rc9Sfh_2mcH4E0SUf0wKROuC7Ol2l,0.8229,0.28500000000000003,0.3770000000000001,0.048000000000000036,13.874999999999984,0.00061765,0.0,0.0,0.02300000000000001,3.168000000000001,0.0086,1
2mcH4E0SUf0wKROuC7Ol2l_7q80UlqRnZLAgyYfmEbmUE,0.3309,0.11199999999999999,0.269,0.201,33.15899999999998,0.0006219999999999999,1.0,0.0,0.09,0.5890000000000004,0.005799999999999996,1
7q80UlqRnZLAgyYfmEbmUE_0fo986hdboe3BBWTsqFzJn,0.33409999999999995,0.327,0.332,0.805,14.822000000000005,0.00244,2.0,1.0,0.057999999999999996,0.19599999999999973,0.004399999999999998,1
0fo986hdboe3BBWTsqFzJn_26KJQ9y0G4lbsTKvOgHcgX,0.4231000000000001,0.051999999999999935,0.36,0.5770000000000001,0.005000000000023874,0.00244,1.0,0.0,0.097,1.2580000000000011,0.0009000000000000016,1
26KJQ9y0G4lbsTKvOgHcgX_6kH2FLFFG5Ez6CwlEosgDV,0.2370000000000001,0.014000000000000012,0.08700000000000002,0.129,4.273999999999987,2.35e-06,1.0,1.0,0.02200000000000002,4.210000000000001,0.005200000000000003,1
6kH2FLFFG5Ez6CwlEosgDV_299LhIMXI22rIBL96xjJ0S,0.14899999999999994,0.01100000000000012,0.08400000000000002,0.398,6.86399999999999,2.35e-06,6.0,1.0,0.1237,6.126,0.19,1
299LhIMXI22rIBL96xjJ0S_4gh9kKtEyC0wEEkveWlokd,0.06800000000000006,0.1859999999999999,0.246,0.141,21.371000000000013,0.0,8.0,0.0,0.1057,7.3569999999999975,0.007000000000000006,1
4gh9kKtEyC0wEEkveWlokd_4osLdgj5ToLMc8EovfWFjx,0.17800000000000005,0.2259999999999999,0.20800000000000002,0.455,13.577000000000012,0.0,1.0,1.0,0.008000000000000007,3.532999999999998,0.2023,1
4osLdgj5ToLMc8EovfWFjx_2DTpEmxkkxRw84fMxdftFi,0.462,0.38799999999999996,0.3050000000000001,0.057,27.67100000000001,0.0,5.0,0.0,0.009000000000000008,0.7140000000000013,0.005800000000000003,1
2DTpEmxkkxRw84fMxdftFi_3lwqVA2xoPLkcpzzBxCu5g,0.6843699999999999,0.24700000000000005,0.6039999999999999,0.2589999999999999,12.602999999999994,0.0884,6.0,0.0,0.0721,2.34,0.006899999999999996,1
3lwqVA2xoPLkcpzzBxCu5g_6MaZIsDFCeFF244p5dlhAU,0.11037,0.09599999999999996,0.11899999999999987,0.218,1.9749999999999943,0.0884,1.0,1.0,0.0811,1.7230000000000016,0.0238,1
6MaZIsDFCeFF244p5dlhAU_51GcAkwL8pvMLF3J0Ny37X,0.512,0.013000000000000013,0.11,0.35100000000000003,7.074000000000013,0.000551,0.0,0.0,0.010000000000000007,1.810999999999999,0.0401,1
51GcAkwL8pvMLF3J0Ny37X_6ryNKUJLuaKzsRmotn6RH0,0.20600000000000002,0.050999999999999934,0.35800000000000004,0.30900000000000005,13.129999999999995,0.000551,2.0,1.0,0.025,0.8049999999999997,0.009999999999999998,1
6ryNKUJLuaKzsRmotn6RH0_3LSc0bLxHnyVLMqBJcbk0E,0.7773,0.21,0.4900000000000001,0.5449999999999999,8.140999999999991,4.59e-05,3.0,0.0,0.007000000000000006,3.803000000000001,0.1429,1
3LSc0bLxHnyVLMqBJcbk0E_4fAmdvLpr824FhIhi1cg2L,0.17129999999999998,0.29900000000000004,0.303,0.16299999999999992,22.061999999999998,4.187e-05,3.0,0.0,0.177,7.904,0.1205,1
4fAmdvLpr824FhIhi1cg2L_5GcZMnBwXInGSft3AstBkp,0.1387,0.136,0.03500000000000003,0.128,2.5630000000000024,2.547e-05,4.0,0.0,0.2105,1.391,0.0231,1
5GcZMnBwXInGSft3AstBkp_1FcLF9q1gZhEsAAPmjjOKh,0.4617000000000001,0.10599999999999997,0.04299999999999998,0.318,47.463999999999984,0.0452705,8.0,0.0,0.03849999999999998,2.099,0.0049000000000000024,1
1FcLF9q1gZhEsAAPmjjOKh_56GHD5jKKiInkPP3YUyITX,0.5498700000000001,0.40299999999999997,0.09599999999999996,0.014000000000000012,50.01899999999999,0.0452365,3.0,0.0,0.0,0.4870000000000001,0.0079,1
56GHD5jKKiInkPP3YUyITX_4oHi5HsCA6z9TpIz3PhDAY,0.7818700000000001,0.21700000000000005,0.24899999999999994,0.16599999999999998,3.5980000000000274,6.35e-05,3.0,0.0,0.04459999999999999,0.8119999999999994,0.0168,1
4oHi5HsCA6z9TpIz3PhDAY_1hAL0cSAjvWY59EdGkxo8g,0.07499999999999996,0.025000000000000026,0.08500000000000002,0.13699999999999998,91.84299999999999,0.000684,11.0,0.0,0.04160000000000001,0.1919999999999984,0.008300000000000002,1
1hAL0cSAjvWY59EdGkxo8g_0XPlH1uh1g7Z3oVW7gPrYk,0.5589999999999999,0.17599999999999993,0.4099999999999999,0.17500000000000004,62.22100000000002,0.000684,4.0,1.0,0.03999999999999998,4.011000000000001,0.07050000000000001,1
0XPlH1uh1g7Z3oVW7gPrYk_1Bhm5HNO1cq8olDbBmokyL,0.11100000000000004,0.012000000000000122,0.04500000000000004,0.07999999999999996,66.81600000000002,0.0,1.0,0.0,0.06899999999999999,1.2819999999999996,0.04000000000000002,1
1Bhm5HNO1cq8olDbBmokyL_116H0KvKr2Zl4RPuVBruDO,0.2469,0.115,0.2469999999999999,0.746,82.958,0.000496,2.0,0.0,0.005999999999999992,2.406,0.02389999999999999,1
116H0KvKr2Zl4RPuVBruDO_2Cby9QLsraYQ5Thh7GbxIh,0.00705,0.15200000000000002,0.16099999999999992,0.253,7.055000000000009,0.00049286,2.0,0.0,0.258,1.8740000000000008,0.0243,1
2Cby9QLsraYQ5Thh7GbxIh_1fyvQWmRbW81M0xXKI1Rrk,0.09695,0.09899999999999998,0.017000000000000015,0.16299999999999992,31.971999999999994,1.0559999999999997e-05,1.0,0.0,0.24900000000000005,2.878,0.008899999999999998,1
1fyvQWmRbW81M0xXKI1Rrk_2bbfiUnH4CATlekDS1dxNr,0.04000000000000002,0.15800000000000006,0.1479999999999999,0.19199999999999995,1.9930000000000088,0.2709863,1.0,0.0,0.4440000000000001,0.8179999999999996,0.0017,1
2bbfiUnH4CATlekDS1dxNr_1EJsnnM8Mc4jzUfXOQ67hr,0.011999999999999985,0.2590000000000001,0.375,0.217,22.855000000000004,0.271,1.0,1.0,0.3340000000000001,4.337,0.004399999999999993,1
1EJsnnM8Mc4jzUfXOQ67hr_5qEDMy4lkVZ93et8y1VP99,0.1463,0.039999999999999925,0.038000000000000034,0.244,4.030000000000001,0.0,4.0,1.0,0.1472,0.0609999999999995,0.10299999999999998,1
5qEDMy4lkVZ93et8y1VP99_0WxiQqTcK3ZErx2mMWgtm6,0.2483,0.244,0.1479999999999999,0.402,23.823,0.0,5.0,1.0,0.0181,0.4929999999999999,0.0492,1
0WxiQqTcK3ZErx2mMWgtm6_2JVbZEpewmqNlSzmXJTx2E,0.2455,0.08999999999999997,0.08799999999999998,0.474,25.94700000000001,0.00233,4.0,1.0,0.0263,1.0599999999999996,0.038,1
2JVbZEpewmqNlSzmXJTx2E_7GhuhS9kCPCa9s09NhlWsv,0.1745,0.016000000000000125,0.028000000000000025,0.059,2.9869999999999948,0.0022953,1.0,0.0,0.0776,2.768,0.015400000000000004,1
7GhuhS9kCPCa9s09NhlWsv_4AmHBxaNASqpKUp7j69Ucl,0.14199999999999996,0.08599999999999985,0.02100000000000002,0.302,12.147999999999994,3.47e-05,8.0,0.0,0.037500000000000006,1.8200000000000005,0.029500000000000005,1
4AmHBxaNASqpKUp7j69Ucl_19djjZHUwqKJbVfYlZ1d5o,0.251,0.07400000000000008,0.08200000000000007,0.09799999999999998,14.106000000000007,0.0,2.0,1.0,0.0269,1.0170000000000003,0.2783,1
19djjZHUwqKJbVfYlZ1d5o_5zOAudPQIs5U8zP6LQGHmH,0.015000000000000013,0.29400000000000004,0.19799999999999995,0.026000000000000027,0.020999999999986585,0.0137,4.0,1.0,0.019699999999999995,0.4620000000000006,0.2359,1
5zOAudPQIs5U8zP6LQGHmH_4w8niZpiMy6qz1mntFA5uM,0.4119999999999999,0.05400000000000005,0.31499999999999995,0.07099999999999995,2.109000000000009,0.01369667,4.0,0.0,0.0119,0.5029999999999992,0.14089999999999994,1
4w8niZpiMy6qz1mntFA5uM_3ncHgWHfco3gHe4BMoowcQ,0.182,0.3720000000000001,0.225,0.048000000000000036,0.04099999999999682,3.33e-06,7.0,0.0,0.0452,3.427999999999998,0.17319999999999994,1
3ncHgWHfco3gHe4BMoowcQ_1ZMk6La2OGTiKXwqVvkTpz,0.19,0.06899999999999995,0.014000000000000123,0.2640000000000001,52.449,0.0,3.0,0.0,0.08600000000000001,0.7429999999999986,0.3092,1
1ZMk6La2OGTiKXwqVvkTpz_3FdsBa4h5VcDDKuEiEoMzL,0.42200000000000004,0.21900000000000008,0.052999999999999936,0.05000000000000005,38.485999999999976,0.0,3.0,0.0,0.05499999999999999,1.6569999999999998,0.3027,1
3FdsBa4h5VcDDKuEiEoMzL_4Nip6oiJU24LqcUEi7u19S,0.04299999999999998,0.06899999999999995,0.12,0.118,20.953000000000017,0.0,7.0,1.0,0.016999999999999987,1.9569999999999999,0.1247,1
4Nip6oiJU24LqcUEi7u19S_4RYtaqxjDJUOY2GrtkLTFf,0.105,0.03500000000000003,0.05000000000000005,0.08700000000000008,40.934,0.0,5.0,1.0,0.0050000000000000044,0.7290000000000001,0.021999999999999992,1
4RYtaqxjDJUOY2GrtkLTFf_29KS7kBSU77PrYGB6RVR5O,0.19,0.07000000000000006,0.050999999999999934,0.16500000000000006,18.27,0.0006259999999999999,1.0,0.0,0.2170000000000001,0.10200000000000033,0.12580000000000002,1
29KS7kBSU77PrYGB6RVR5O_43Onstemv4shKTaqmmmDhO,0.22609,0.05799999999999994,0.30799999999999994,0.272,11.75500000000001,0.0006044,0.0,0.0,0.0530000000000001,9.312000000000001,0.1218,1
43Onstemv4shKTaqmmmDhO_58q2HKrzhC3ozto2nDdN4z,0.09409,0.08299999999999996,0.273,0.125,36.140000000000015,2.1600000000000007e-05,0.0,0.0,0.058000000000000114,11.074000000000002,0.032,1
58q2HKrzhC3ozto2nDdN4z_5iwz1NiezX7WWjnCgY5TH4,0.22399999999999995,0.010000000000000007,0.047000000000000035,0.11099999999999988,9.149,0.0,6.0,0.0,0.2290000000000001,0.21999999999999967,0.0766,1
5iwz1NiezX7WWjnCgY5TH4_4z0sp8M4LFgMlKq3Ta0AwQ,0.2734,0.19199999999999995,0.09099999999999996,0.27999999999999986,65.54599999999999,4.74e-05,2.0,1.0,0.034000000000000016,3.559,0.2086,1
4z0sp8M4LFgMlKq3Ta0AwQ_2Wu9PNpLUCBl3W1GaPqkhl,0.1284,0.18199999999999994,0.24,0.406,33.653,4.74e-05,2.0,1.0,0.264,4.814,0.11200000000000004,1
2Wu9PNpLUCBl3W1GaPqkhl_5H6uaK8A2ZvUAOSCUCfyV3,0.02000000000000001,0.1080000000000001,0.41700000000000004,0.19299999999999995,25.03400000000001,0.0,2.0,0.0,0.252,4.965,0.055999999999999994,1
5H6uaK8A2ZvUAOSCUCfyV3_3Hb9kUdm4yf839Fle4RIdT,0.223,0.09600000000000007,0.09399999999999996,0.21600000000000008,33.50700000000002,0.0,2.0,1.0,0.0435,6.3039999999999985,0.055999999999999994,1
3Hb9kUdm4yf839Fle4RIdT_2fkVZYFv9hOejIsLzZy8ad,0.2943,0.07299999999999995,0.09799999999999998,0.21100000000000002,48.465,1.45e-06,10.0,0.0,0.06849999999999999,7.927,0.03999999999999998,1
2fkVZYFv9hOejIsLzZy8ad_0KPiSFlz5OUCgw7nwvhYWe,0.4512999999999999,0.02300000000000002,0.18899999999999995,0.369,17.84099999999998,9.225e-05,3.0,1.0,0.04500000000000001,1.806,0.014999999999999987,1
0KPiSFlz5OUCgw7nwvhYWe_5cjVsWqIkBQC7acTRhL0RO,0.3949999999999999,0.09299999999999996,0.024000000000000014,0.127,20.17,9.089e-05,0.0,0.0,0.045999999999999985,2.898000000000001,0.11859999999999996,1
5cjVsWqIkBQC7acTRhL0RO_1KpBtWSI9dlv0RjtzvF1BD,0.451,0.016000000000000014,0.02199999999999991,0.11799999999999987,11.015999999999977,0.00401719,5.0,0.0,0.095,1.5629999999999995,0.02760000000000001,1
1KpBtWSI9dlv0RjtzvF1BD_1C4z6Ut1O6hfgO96oKVnOw,0.5912299999999999,0.12199999999999987,0.253,0.2929999999999999,13.983000000000017,0.003807,1.0,0.0,0.010000000000000007,2.109,0.0422,1
1C4z6Ut1O6hfgO96oKVnOw_34aHsgRbN3WSRWf64rtYnj,0.05973,0.03700000000000003,0.29000000000000004,0.113,3.9380000000000166,0.000259,1.0,0.0,0.02899999999999998,2.2030000000000003,0.007700000000000005,1
34aHsgRbN3WSRWf64rtYnj_7iVfoC4Y7RF1MOiJ8evC4W,0.055679999999999986,0.19399999999999984,0.259,0.2220000000000001,21.056999999999988,0.015227999999999997,2.0,1.0,0.020000000000000004,3.2460000000000004,0.1039,1
7iVfoC4Y7RF1MOiJ8evC4W_6aAclXBj0CK4EKkk0bU5Ra,0.057579999999999985,0.06500000000000006,0.05699999999999994,0.02300000000000002,28.99600000000001,0.0157,6.0,0.0,0.04230000000000001,1.9160000000000004,0.07300000000000001,1
6aAclXBj0CK4EKkk0bU5Ra_7Cw97917dvg5xm6XMAA4Y2,0.0189,0.1489999999999999,0.03200000000000003,0.02199999999999991,11.063000000000002,5.3400000000000004e-05,7.0,1.0,0.2323,1.864,0.1646,1
7Cw97917dvg5xm6XMAA4Y2_4miiqu2dxOhBguQDHtqssH,0.1325,0.05600000000000005,0.02000000000000001,0.017000000000000015,14.066000000000017,0.0191466,3.0,0.0,0.067,0.7659999999999982,0.012499999999999995,1
4miiqu2dxOhBguQDHtqssH_6OIJcRL2yycLyIbzrwOUty,0.033999999999999975,0.031000000000000024,0.1070000000000001,0.111,23.14199999999998,0.01919834,11.0,1.0,0.218,0.4990000000000041,0.2011,1
6OIJcRL2yycLyIbzrwOUty_5QmQslczlpMX0kNABJBCVz,0.1178,0.09499999999999996,0.14800000000000002,0.138,30.292999999999967,1.66e-06,9.0,0.0,0.012000000000000007,1.5210000000000026,0.02100000000000002,1
5QmQslczlpMX0kNABJBCVz_0gxkqxGiLg1ylKzgToCcHY,0.08170000000000001,0.04499999999999993,0.018000000000000016,0.31799999999999995,10.12299999999999,0.0,9.0,0.0,0.0747,0.742,0.08600000000000005,1
0gxkqxGiLg1ylKzgToCcHY_1YC7llsHtz0ScDtiLEVHZG,0.0733,0.07199999999999995,0.218,0.4270000000000001,4.956999999999994,0.0,11.0,1.0,0.014200000000000003,6.109,0.08599999999999998,1
1YC7llsHtz0ScDtiLEVHZG_0GXMlXSYrKXM009r5mdWCA,0.05690000000000001,0.369,0.025999999999999912,0.3150000000000001,21.503,0.0,3.0,1.0,0.0379,1.0240000000000011,0.015,1
0GXMlXSYrKXM009r5mdWCA_5EdkHBTXHVXrLz1AkIMweE,0.018000000000000002,0.21,0.226,0.17800000000000005,10.457999999999998,0.000362,1.0,0.0,0.2734,2.619999999999999,0.07610000000000001,1
5EdkHBTXHVXrLz1AkIMweE_4ZjmmxrDvZ62rzpRQ92hgU,0.0251,0.05700000000000005,0.015999999999999903,0.17099999999999993,13.007999999999981,0.004728,6.0,1.0,0.2761,0.2830000000000004,0.0024,1
4ZjmmxrDvZ62rzpRQ92hgU_7AkLPOwjju8taQCJCaIUts,0.0045000000000000005,0.16400000000000006,0.02200000000000002,0.344,6.050000000000013,0.00509,8.0,1.0,0.3101,0.7059999999999986,0.07850000000000001,1
7AkLPOwjju8taQCJCaIUts_1c3ugaImroUqbpKZX9SxvR,0.1637,0.16299999999999992,0.004000000000000115,0.04499999999999993,0.945999999999998,0.0,8.0,0.0,0.2924,1.7450000000000014,0.05870000000000001,1
1c3ugaImroUqbpKZX9SxvR_3vxt76P5lIYPUlGs4nD4dc,0.02100000000000002,0.1509999999999999,0.025999999999999912,0.43799999999999994,15.025000000000004,0.000768,1.0,0.0,0.0944,5.497000000000001,0.01669999999999999,1
3vxt76P5lIYPUlGs4nD4dc_1FaMsrYFdk914HDLQar1tz,0.359,0.07799999999999996,0.23199999999999998,0.219,10.853000000000025,0.000768,1.0,0.0,0.01899999999999999,4.532,0.005200000000000003,1
1FaMsrYFdk914HDLQar1tz_0GfS3y8Jd7SHWd9R51s7Fo,0.41600000000000004,0.03300000000000003,0.08099999999999996,0.04099999999999998,7.881000000000013,0.0036,0.0,0.0,0.045999999999999985,2.056,0.011799999999999998,1
0GfS3y8Jd7SHWd9R51s7Fo_0byab45cmZntz74RxcASrf,0.08850000000000001,0.013000000000000013,0.28200000000000003,0.14700000000000002,14.048000000000002,0.003413,0.0,1.0,0.024,3.882000000000001,0.0207,1
0byab45cmZntz74RxcASrf_5KsdfLLbAkncvkvtHavfLd,0.0376,0.10799999999999996,0.03500000000000003,0.09600000000000004,1.0379999999999967,0.00018700000000000002,0.0,1.0,0.14,3.3789999999999996,0.1175,1
5KsdfLLbAkncvkvtHavfLd_6TgLQJ87xq6adrAU6HzaTW,0.0113,0.08099999999999996,0.07599999999999996,0.07600000000000008,1.0889999999999986,0.0159,0.0,1.0,0.15099999999999994,1.3019999999999996,0.094,1
6TgLQJ87xq6adrAU6HzaTW_6aPv9RVYG4PGR7R86XijQH,0.01859999999999999,0.07699999999999996,0.025000000000000026,0.399,44.01400000000001,0.0159,4.0,0.0,0.331,1.2480000000000002,0.046999999999999986,1
6aPv9RVYG4PGR7R86XijQH_3TjLsDgL0bTbSQIF6M5Ki8,0.04249999999999999,0.05699999999999994,0.15800000000000006,0.374,50.072,0.0,5.0,0.0,0.05199999999999999,1.62,0.12699999999999995,1
3TjLsDgL0bTbSQIF6M5Ki8_2NBgfdrHa281oTjYQtublb,0.0905,0.3519999999999999,0.06799999999999995,0.09799999999999998,2.9950000000000045,0.8140000000000001,1.0,1.0,0.03099999999999997,4.627000000000002,0.1311,1
2NBgfdrHa281oTjYQtublb_1wR8ATQr0sxSfp6jGJ5Oe6,0.0050000000000000044,0.24299999999999994,0.06999999999999995,0.09699999999999998,48.88299999999998,0.8140000000000001,4.0,0.0,0.319,3.835,0.17410000000000006,1
1wR8ATQr0sxSfp6jGJ5Oe6_2KOJMG498jUMzTq4uhWBPl,0.1086,0.19699999999999995,0.06799999999999995,0.222,49.90299999999999,0.0,1.0,0.0,0.4239,1.9590000000000003,0.14180000000000004,1
2KOJMG498jUMzTq4uhWBPl_6GNs8fQCQlMBbB1JGvaIAG,0.02204,0.06999999999999995,0.2829999999999999,0.057999999999999996,2.015000000000001,0.0011099999999999999,0.0,1.0,0.1199,0.6030000000000002,0.0189,1
6GNs8fQCQlMBbB1JGvaIAG_3LsNRAL1hRtl3gMTJz2NPN,0.06124,0.348,0.037999999999999916,0.247,1.7830000000000013,0.0008449999999999997,1.0,0.0,0.13000000000000006,0.8830000000000005,0.05390000000000002,1
3LsNRAL1hRtl3gMTJz2NPN_3cGTJ36recw62AXf34v3kJ,0.05450000000000002,0.249,0.015000000000000013,0.5250000000000001,0.7800000000000011,0.00026204,3.0,1.0,0.14400000000000002,1.0420000000000005,0.09840000000000004,1
3cGTJ36recw62AXf34v3kJ_5izJoFeYASIvsVNtMSHSpi,0.0828,0.08099999999999996,0.1140000000000001,0.21100000000000008,4.957000000000008,8.000000000000008e-08,1.0,1.0,0.032999999999999974,0.5130000000000003,0.008099999999999996,1
5izJoFeYASIvsVNtMSHSpi_7r4nPsLToVIPdsiEeZKF6Y,0.4381,0.061000000000000165,0.201,0.11699999999999999,0.04599999999999227,3.04e-06,0.0,0.0,0.12619999999999998,1.5090000000000012,0.006899999999999996,1
7r4nPsLToVIPdsiEeZKF6Y_0xARbGHzPT1o5t1sFlmyO2,0.4437,0.07500000000000008,0.3450000000000001,0.0060000000000000045,5.950999999999992,2.42e-05,10.0,0.0,0.1242,3.3270000000000013,0.036300000000000006,1
0xARbGHzPT1o5t1sFlmyO2_2vIzH4NfFGoJHA5rn1dFWT,0.05710000000000001,0.23900000000000005,0.19600000000000012,0.396,16.090999999999994,2.42e-05,6.0,0.0,0.00999999999999998,2.238,0.012800000000000006,1
2vIzH4NfFGoJHA5rn1dFWT_0MXmwklof7SCuMCN67nTOL,0.034,0.2670000000000001,0.05500000000000005,0.396,19.980999999999995,4.97e-06,6.0,0.0,0.025999999999999995,1.044999999999999,0.0145,1
0MXmwklof7SCuMCN67nTOL_0HCTZrtQvXUU1Ri3rP2Jxf,0.05875,0.025000000000000026,0.0060000000000000045,0.24699999999999994,11.992999999999995,4.97e-06,5.0,1.0,0.07400000000000001,0.7649999999999988,0.0193,1
0HCTZrtQvXUU1Ri3rP2Jxf_7p9B4RnP88FXmrpHHYBQ30,0.17654999999999998,0.07700000000000007,0.2729999999999999,0.23300000000000004,4.8460000000000045,0.0,0.0,0.0,0.014000000000000012,1.577,0.0188,1
7p9B4RnP88FXmrpHHYBQ30_4f5eDYxh8jb0mKTY1AMFu9,0.0882,0.060999999999999936,0.35100000000000003,0.716,9.082999999999984,0.0,5.0,1.0,0.174,2.075,0.004700000000000003,1
4f5eDYxh8jb0mKTY1AMFu9_33U22awYMBTbzTwyd5gsEa,0.09047,0.010000000000000007,0.027000000000000024,0.06599999999999995,0.9570000000000078,0.0207,1.0,1.0,0.013000000000000013,0.9980000000000002,0.0284,1
33U22awYMBTbzTwyd5gsEa_0vGq3YpSAod1oIFV5pAhjy,0.11367000000000001,0.33899999999999986,0.17300000000000004,0.35500000000000004,27.125,0.0207,9.0,0.0,0.096,0.008999999999999897,0.14300000000000002,1
0vGq3YpSAod1oIFV5pAhjy_0KURlSvVShmFDbw1oum9QS,0.012999999999999998,0.3869999999999999,0.11599999999999999,0.2800000000000001,20.131999999999987,1.87e-05,3.0,0.0,0.0040000000000000036,1.2009999999999998,0.1574,1
0KURlSvVShmFDbw1oum9QS_31rOPFFrOs33oQcfBKaUPe,0.1201,0.031000000000000024,0.04400000000000004,0.09699999999999986,5.022000000000006,0.3089813,3.0,0.0,0.17670000000000002,1.7780000000000014,0.0076999999999999985,1
31rOPFFrOs33oQcfBKaUPe_0n7kGBIfea9zdbXvYlqiGM,0.043,0.0060000000000001155,0.24,0.07499999999999996,0.9539999999999936,0.309,10.0,1.0,0.035500000000000004,1.4640000000000013,0.008800000000000002,1
0n7kGBIfea9zdbXvYlqiGM_0JumfyG7GUshFjxouEXwhw,0.2801,0.04900000000000005,0.040000000000000036,0.243,7.032000000000013,1.1e-06,5.0,0.0,0.0378,0.2810000000000006,0.03969999999999999,1
0JumfyG7GUshFjxouEXwhw_5qmklQfO5yyZ3Es4e0c0ax,0.217,0.024999999999999908,0.051999999999999935,0.14199999999999996,11.067000000000007,1.1e-06,0.0,1.0,0.033600000000000005,0.9609999999999994,0.045799999999999993,1
5qmklQfO5yyZ3Es4e0c0ax_5DtPsmvSdf2jRzC66Muxvk,0.116308,0.301,0.1489999999999999,0.16299999999999998,46.91499999999998,0.0341,1.0,0.0,0.0063,1.3719999999999999,0.0046,1
5DtPsmvSdf2jRzC66Muxvk_75dDeYG4K2vJedj6SIUnuV,0.005488,0.16399999999999998,0.205,0.223,76.86699999999998,0.03406,1.0,1.0,0.0179,0.5709999999999997,0.0375,1
75dDeYG4K2vJedj6SIUnuV_0FlnsBDwPglenLJoQjPd4K,0.08961999999999999,0.2410000000000001,0.003000000000000003,0.31899999999999995,13.899999999999993,9.300000000000001e-05,3.0,1.0,0.00030000000000000865,0.5499999999999998,0.013899999999999996,1
0FlnsBDwPglenLJoQjPd4K_5K7fJJAj8JDm2JfAYyQk9F,0.07289999999999999,0.4260000000000001,0.13200000000000012,0.2220000000000001,33.26700000000005,0.00013147,1.0,0.0,0.0803,1.7120000000000002,0.016600000000000004,1
