current_track-next_track,current_track,next_track,energy_median,valence_median,tempo_median,energy_ct,valence_ct,tempo_ct,energy_nt,valence_nt,tempo_nt,energy_mid_pont,valence_mid_pont,tempo_mid_pont,diff_energy,diff_valence,diff_tempo,euclidian_dist_midpoint_median,euclidian_dist_track
53jbdPQBaH6WaQvW0zmGBs_2dCTcN5w3VJko61tVBUfRG,53jbdPQBaH6WaQvW0zmGBs,2dCTcN5w3VJko61tVBUfRG,0.642,0.487,113.815,0.507,0.236,180.159,0.471,0.31,90.00200000000002,0.489,0.273,135.0805,0.035999999999999976,0.07399999999999997,90.157,21.267127103819174,90.15703755669878
53jbdPQBaH6WaQvW0zmGBs_5iRnQIh9VxMRp26OFFWH6z,53jbdPQBaH6WaQvW0zmGBs,5iRnQIh9VxMRp26OFFWH6z,0.642,0.487,113.815,0.507,0.236,180.159,0.514,0.28300000000000003,95.027,0.5105,0.2595,137.593,0.007000000000000006,0.04700000000000002,85.13200000000002,23.77945189654294,85.13201326175717
2lnZ26Iq1QOcW8dgazCuk3_2RBLAquo3jqpO4q9pTXJsq,2lnZ26Iq1QOcW8dgazCuk3,2RBLAquo3jqpO4q9pTXJsq,0.642,0.487,113.815,0.738,0.936,113.003,0.726,0.915,203.822,0.732,0.9255,158.4125,0.012000000000000007,0.02099999999999991,90.81900000000002,44.59974650712714,90.81900322069166
1iUcKIj6Bto9W6Ifa13SaY_4T3fNx3CgwDRRYgmFCbD4J,1iUcKIj6Bto9W6Ifa13SaY,4T3fNx3CgwDRRYgmFCbD4J,0.642,0.487,113.815,0.564,0.161,172.037,0.585,0.116,97.565,0.5745,0.1385,134.801,0.02100000000000002,0.04500000000000001,74.47200000000002,20.989001989137062,74.47201655655634
1iUcKIj6Bto9W6Ifa13SaY_7bjbgwhh0OVk0skAVOpP47,1iUcKIj6Bto9W6Ifa13SaY,7bjbgwhh0OVk0skAVOpP47,0.642,0.487,113.815,0.564,0.161,172.037,0.607,0.174,103.003,0.5854999999999999,0.16749999999999998,137.52,0.04300000000000004,0.012999999999999984,69.03400000000002,23.707220366377847,69.03401461598479
1iUcKIj6Bto9W6Ifa13SaY_116H0KvKr2Zl4RPuVBruDO,1iUcKIj6Bto9W6Ifa13SaY,116H0KvKr2Zl4RPuVBruDO,0.642,0.487,113.815,0.564,0.161,172.037,0.539,0.158,97.062,0.5515,0.1595,134.5495,0.024999999999999908,0.003000000000000003,74.975,20.737283736063407,74.97500422807592
1iUcKIj6Bto9W6Ifa13SaY_5CZmC1I3ZbyH2ToPwTciAy,1iUcKIj6Bto9W6Ifa13SaY,5CZmC1I3ZbyH2ToPwTciAy,0.642,0.487,113.815,0.564,0.161,172.037,0.542,0.217,96.933,0.5529999999999999,0.189,134.485,0.02199999999999991,0.055999999999999994,75.10400000000001,20.67233961118094,75.10402409991092
1iUcKIj6Bto9W6Ifa13SaY_4SDeLyW1YUKuUn3xEU0MFD,1iUcKIj6Bto9W6Ifa13SaY,4SDeLyW1YUKuUn3xEU0MFD,0.642,0.487,113.815,0.564,0.161,172.037,0.562,0.149,98.027,0.563,0.155,135.032,0.0019999999999998908,0.012000000000000007,74.01,21.21974443766938,74.01000099986489
1iUcKIj6Bto9W6Ifa13SaY_6zeeWid2sgw4lap2jV61PZ,1iUcKIj6Bto9W6Ifa13SaY,6zeeWid2sgw4lap2jV61PZ,0.642,0.487,113.815,0.564,0.161,172.037,0.552,0.112,97.949,0.558,0.1365,134.993,0.0119999999999999,0.049000000000000016,74.08800000000002,21.181066787345717,74.08801717551901
4gSEZ8dkB4GrrIowsib0l9_3AJwUDP919kvQ9QcozQPxg,4gSEZ8dkB4GrrIowsib0l9,3AJwUDP919kvQ9QcozQPxg,0.642,0.487,113.815,0.647,0.259,105.011,0.6609999999999999,0.285,173.365,0.6539999999999999,0.272,139.188,0.0139999999999999,0.025999999999999968,68.354,25.373913730443704,68.3540063785584
