current_track-next_track,current_track,next_track,energy_median,valence_median,tempo_median,energy_ct,valence_ct,tempo_ct,energy_nt,valence_nt,tempo_nt,energy_mid_pont,valence_mid_pont,tempo_mid_pont,diff_energy,diff_valence,diff_tempo,euclidian_dist_midpoint_median,euclidian_dist_track
5QJavZ2sUpPrhyMWItEBJC_1pVz7AJO2UZd5ouOhoIlhS,5QJavZ2sUpPrhyMWItEBJC,1pVz7AJO2UZd5ouOhoIlhS,0.642,0.487,113.815,0.22,0.32299999999999995,70.165,0.614,0.836,76.017,0.417,0.5794999999999999,73.09100000000001,0.394,0.513,5.851999999999991,40.72472660743101,5.887640359261075
544Vnwfg8YSUP6An38yUsT_6RPb92J2rlqC1DK7BWIgpF,544Vnwfg8YSUP6An38yUsT,6RPb92J2rlqC1DK7BWIgpF,0.642,0.487,113.815,0.7929999999999999,0.847,128.046,0.311,0.207,132.19899999999998,0.5519999999999999,0.527,130.1225,0.4819999999999999,0.64,4.152999999999992,16.307797406455606,4.229578347778881
3GZFKiGVYv3SBQ6PLf3JgF_1tU5J8aMqCQe7WtqTkFLQL,3GZFKiGVYv3SBQ6PLf3JgF,1tU5J8aMqCQe7WtqTkFLQL,0.642,0.487,113.815,0.256,0.266,95.288,0.629,0.8440000000000001,96.198,0.4425,0.555,95.743,0.373,0.5780000000000001,0.9099999999999966,18.073229048789266,1.1407510683755655
2ekn2ttSfGqwhhate0LSR0_3NWCPJllg1v12ElS4eQMKV,2ekn2ttSfGqwhhate0LSR0,3NWCPJllg1v12ElS4eQMKV,0.642,0.487,113.815,0.7,0.608,116.073,0.201,0.0763,109.328,0.4505,0.34215,112.7005,0.499,0.5317,6.7450000000000045,1.1400719374232413,6.784300324278095
2ekn2ttSfGqwhhate0LSR0_1tT55K6VEyO6XFDxK4lDQe,2ekn2ttSfGqwhhate0LSR0,1tT55K6VEyO6XFDxK4lDQe,0.642,0.487,113.815,0.7,0.608,116.073,0.181,0.0747,111.956,0.4405,0.34135,114.0145,0.5189999999999999,0.5333,4.11699999999999,0.3187733089516752,4.183713528672813
2CTN6UuO2dNEVZXR0DJVk2_2WfaOiMkCvy7F5fcp2zZ8L,2CTN6UuO2dNEVZXR0DJVk2,2WfaOiMkCvy7F5fcp2zZ8L,0.642,0.487,113.815,0.528,0.376,82.014,0.902,0.8759999999999999,84.412,0.7150000000000001,0.6259999999999999,83.213,0.374,0.4999999999999999,2.3980000000000103,30.602402748803893,2.4779588374305273
2CTN6UuO2dNEVZXR0DJVk2_2PpruBYCo4H7WOBJ7Q2EwM,2CTN6UuO2dNEVZXR0DJVk2,2PpruBYCo4H7WOBJ7Q2EwM,0.642,0.487,113.815,0.528,0.376,82.014,0.974,0.965,79.52600000000002,0.751,0.6705,80.77000000000001,0.4460000000000001,0.589,2.4879999999999707,33.04568925366816,2.5953768512491315
2rzZ0IGxgrGUAPwrWn80z7_21i3JjSTPryzlVKNBiWjxE,2rzZ0IGxgrGUAPwrWn80z7,21i3JjSTPryzlVKNBiWjxE,0.642,0.487,113.815,0.444,0.151,173.707,0.841,0.753,165.634,0.6425,0.452,169.6705,0.397,0.602,8.072999999999979,55.85551096803252,8.105142935198622
2rzZ0IGxgrGUAPwrWn80z7_62bOmKYxYg7dhrC6gH9vFn,2rzZ0IGxgrGUAPwrWn80z7,62bOmKYxYg7dhrC6gH9vFn,0.642,0.487,113.815,0.444,0.151,173.707,0.926,0.861,172.638,0.685,0.506,173.1725,0.4819999999999999,0.71,1.0689999999999884,59.35751861601024,1.3708336879432075
2rzZ0IGxgrGUAPwrWn80z7_5YNHnPXc69TEjEWDgriKdv,2rzZ0IGxgrGUAPwrWn80z7,5YNHnPXc69TEjEWDgriKdv,0.642,0.487,113.815,0.444,0.151,173.707,0.943,0.672,176.05,0.6935,0.41150000000000003,174.8785,0.499,0.521,2.3430000000000177,61.063568391881596,2.451548694193139
1rfofaqEpACxVEHIZBJe6W_776MljTJtxNxTeEWF7CxGl,1rfofaqEpACxVEHIZBJe6W,776MljTJtxNxTeEWF7CxGl,0.642,0.487,113.815,0.523,0.394,104.988,0.908,0.887,99.958,0.7155,0.6405000000000001,102.473,0.3849999999999999,0.4930000000000001,5.030000000000001,11.343276797292745,5.068744815040506
1rfofaqEpACxVEHIZBJe6W_6Rv5dzcLt7gHYtRyvkXDqn,1rfofaqEpACxVEHIZBJe6W,6Rv5dzcLt7gHYtRyvkXDqn,0.642,0.487,113.815,0.523,0.394,104.988,0.935,0.957,107.967,0.7290000000000001,0.6755,106.47749999999999,0.41200000000000003,0.5630000000000002,2.9790000000000134,7.3404364652246725,3.0596003006928854
1rfofaqEpACxVEHIZBJe6W_0FutrWIUM5Mg3434asiwkp,1rfofaqEpACxVEHIZBJe6W,0FutrWIUM5Mg3434asiwkp,0.642,0.487,113.815,0.523,0.394,104.988,0.976,0.937,113.357,0.7495,0.6655,109.1725,0.45299999999999996,0.5430000000000001,8.369000000000014,4.647173845467801,8.39882247699045
1rfofaqEpACxVEHIZBJe6W_4fMXQkXkfmO6KWKVwxvkWT,1rfofaqEpACxVEHIZBJe6W,4fMXQkXkfmO6KWKVwxvkWT,0.642,0.487,113.815,0.523,0.394,104.988,0.909,0.969,103.961,0.716,0.6815,104.4745,0.386,0.5750000000000002,1.027000000000001,9.342817910031204,1.2386888229091284
1eN1K7YPRButXU7Mq0V58N_0FutrWIUM5Mg3434asiwkp,1eN1K7YPRButXU7Mq0V58N,0FutrWIUM5Mg3434asiwkp,0.642,0.487,113.815,0.575,0.28600000000000003,110.028,0.976,0.937,113.357,0.7755,0.6115,111.6925,0.401,0.6509999999999999,3.329000000000022,2.1303353609232536,3.4156760677792555
7DHApOHsIFo7EyfieArYGE_53NjleILyfXt7GYwTgxZX9,7DHApOHsIFo7EyfieArYGE,53NjleILyfXt7GYwTgxZX9,0.642,0.487,113.815,0.453,0.4320000000000001,88.038,0.841,0.953,96.12,0.647,0.6925,92.07900000000001,0.388,0.5209999999999999,8.082000000000008,21.736971988986866,8.108064442269816
6xUy203RnyyOfbqf96Nven_2PwXOevGUSkU8qaYZjgLq2,6xUy203RnyyOfbqf96Nven,2PwXOevGUSkU8qaYZjgLq2,0.642,0.487,113.815,0.789,0.687,92.933,0.412,0.162,86.26,0.6005,0.42450000000000004,89.5965,0.377,0.525,6.672999999999987,24.21861620221105,6.704228740131114
6xUy203RnyyOfbqf96Nven_53XWuA9al7XOHZWP1hK7DL,6xUy203RnyyOfbqf96Nven,53XWuA9al7XOHZWP1hK7DL,0.642,0.487,113.815,0.789,0.687,92.933,0.302,0.181,90.029,0.5455,0.43400000000000005,91.481,0.48700000000000004,0.506,2.9039999999999964,22.334271361519725,2.987711666141842
6xUy203RnyyOfbqf96Nven_4FQqwtrVJFsliLCrlN0zrz,6xUy203RnyyOfbqf96Nven,4FQqwtrVJFsliLCrlN0zrz,0.642,0.487,113.815,0.789,0.687,92.933,0.322,0.146,90.2,0.5555,0.41650000000000004,91.5665,0.467,0.541,2.7329999999999903,22.24877984856697,2.8248998212326084
6xUy203RnyyOfbqf96Nven_5weKCP07IGA1565wfI3cZ1,6xUy203RnyyOfbqf96Nven,5weKCP07IGA1565wfI3cZ1,0.642,0.487,113.815,0.789,0.687,92.933,0.4,0.15,91.004,0.5945,0.41850000000000004,91.9685,0.389,0.537,1.929000000000002,21.846659029471752,2.039786998683933
6xUy203RnyyOfbqf96Nven_4HLNo8wZoxWejkPY9W59J4,6xUy203RnyyOfbqf96Nven,4HLNo8wZoxWejkPY9W59J4,0.642,0.487,113.815,0.789,0.687,92.933,0.299,0.184,96.657,0.544,0.4355,94.795,0.4900000000000001,0.5030000000000001,3.724000000000018,19.020322191014532,3.789628609771665
6xUy203RnyyOfbqf96Nven_28I6mbamWznon5CgeNOL4A,6xUy203RnyyOfbqf96Nven,28I6mbamWznon5CgeNOL4A,0.642,0.487,113.815,0.789,0.687,92.933,0.285,0.106,94.893,0.537,0.3965,93.91300000000001,0.504,0.5810000000000001,1.9599999999999933,19.902482740854204,2.1055111018467643
6xUy203RnyyOfbqf96Nven_5Gc1NPkUBjkARUkH1Giwvh,6xUy203RnyyOfbqf96Nven,5Gc1NPkUBjkARUkH1Giwvh,0.642,0.487,113.815,0.789,0.687,92.933,0.365,0.166,98.183,0.577,0.42650000000000005,95.558,0.424,0.521,5.25,18.257215950138722,5.292798598095341
5tAa8Uaqr4VvA3693mbIhU_6TETEujiiYCq7drPHSC43E,5tAa8Uaqr4VvA3693mbIhU,6TETEujiiYCq7drPHSC43E,0.642,0.487,113.815,0.6990000000000001,0.585,124.896,0.3,0.0942,128.069,0.49950000000000006,0.3396,126.48249999999999,0.3990000000000001,0.4908,3.172999999999988,12.669158979979679,3.235431136649322
6XkEw1h2Hq4fGnSm0JuSIs_02bVUI20o1fsVPBy73xcQv,6XkEw1h2Hq4fGnSm0JuSIs,02bVUI20o1fsVPBy73xcQv,0.642,0.487,113.815,0.542,0.46,123.751,0.934,0.966,126.028,0.738,0.713,124.8895,0.392,0.506,2.276999999999987,11.077221774885615,2.3652545317576297
78Nyf6RlqBANlMhSnKyClT_3jseE4aPONGUAQAe62AXX2,78Nyf6RlqBANlMhSnKyClT,3jseE4aPONGUAQAe62AXX2,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.442,0.33,110.028,0.6625,0.5820000000000001,106.00550000000001,0.441,0.504,8.045000000000002,7.8101047048038845,8.072826147019397
78Nyf6RlqBANlMhSnKyClT_1HNkqx9Ahdgi1Ixy2xkKkL,78Nyf6RlqBANlMhSnKyClT,1HNkqx9Ahdgi1Ixy2xkKkL,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.379,0.201,107.989,0.631,0.5175000000000001,104.986,0.504,0.633,6.006,8.829059533721578,6.06025915287457
78Nyf6RlqBANlMhSnKyClT_0U8mLueEos0t7sRCsmX507,78Nyf6RlqBANlMhSnKyClT,0U8mLueEos0t7sRCsmX507,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.465,0.154,95.011,0.674,0.49400000000000005,98.497,0.418,0.68,6.971999999999981,15.318035024114547,7.017542874824501
78Nyf6RlqBANlMhSnKyClT_3s3LHm3AI7jazWk0Rdg6Q3,78Nyf6RlqBANlMhSnKyClT,3s3LHm3AI7jazWk0Rdg6Q3,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.479,0.217,94.843,0.681,0.5255000000000001,98.41300000000001,0.404,0.6170000000000001,7.1400000000000015,15.402097495146549,7.17798753133495
78Nyf6RlqBANlMhSnKyClT_7o9excfum2cULCaPpHa2Hh,78Nyf6RlqBANlMhSnKyClT,7o9excfum2cULCaPpHa2Hh,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.4920000000000001,0.203,93.937,0.6875,0.5185000000000001,97.96000000000001,0.3909999999999999,0.631,8.045999999999978,15.855096578072292,8.080170666514421
78Nyf6RlqBANlMhSnKyClT_56ev0yPeYbMzfrGCfS2KCr,78Nyf6RlqBANlMhSnKyClT,56ev0yPeYbMzfrGCfS2KCr,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.511,0.287,100.135,0.6970000000000001,0.5605,101.059,0.3720000000000001,0.5470000000000002,1.8479999999999848,12.756330320668246,1.9628288259550288
78Nyf6RlqBANlMhSnKyClT_4vhW66VGfINDEOssckYMIW,78Nyf6RlqBANlMhSnKyClT,4vhW66VGfINDEOssckYMIW,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.505,0.255,109.446,0.694,0.5445,105.7145,0.378,0.5790000000000001,7.463000000000008,8.100870971691867,7.494964576300538
78Nyf6RlqBANlMhSnKyClT_2KYFQfPvp9XvYuGHUoPAex,78Nyf6RlqBANlMhSnKyClT,2KYFQfPvp9XvYuGHUoPAex,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.429,0.287,102.797,0.656,0.5605,102.39,0.454,0.5470000000000002,0.8140000000000214,11.425244997373138,1.0807039372557077
78Nyf6RlqBANlMhSnKyClT_5i9A1n1s82jh53IGLldPG6,78Nyf6RlqBANlMhSnKyClT,5i9A1n1s82jh53IGLldPG6,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.503,0.339,104.882,0.6930000000000001,0.5865,103.4325,0.38,0.4950000000000001,2.899000000000015,10.383102017220088,2.965404862746402
78Nyf6RlqBANlMhSnKyClT_0bkEVRYVWuKBCWOX6kY2kT,78Nyf6RlqBANlMhSnKyClT,0bkEVRYVWuKBCWOX6kY2kT,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.431,0.12,93.952,0.657,0.47700000000000004,97.9675,0.452,0.7140000000000001,8.030999999999977,15.847510253979957,8.075336587412323
78Nyf6RlqBANlMhSnKyClT_3TwtrR1yNLY1PMPsrGQpOp,78Nyf6RlqBANlMhSnKyClT,3TwtrR1yNLY1PMPsrGQpOp,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.416,0.125,102.089,0.6495,0.47950000000000004,102.036,0.467,0.7090000000000001,0.10600000000000877,11.77900477544686,0.8555734918754782
78Nyf6RlqBANlMhSnKyClT_3y4uSQwxHckyRcvafEilkN,78Nyf6RlqBANlMhSnKyClT,3y4uSQwxHckyRcvafEilkN,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.35600000000000004,0.196,109.763,0.6195,0.515,105.873,0.5269999999999999,0.6380000000000001,7.780000000000001,7.942081229123755,7.823884776758923
78Nyf6RlqBANlMhSnKyClT_2dfHh7ECGxfNqZTQno09Vk,78Nyf6RlqBANlMhSnKyClT,2dfHh7ECGxfNqZTQno09Vk,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.366,0.181,105.177,0.6245,0.5075000000000001,103.58000000000001,0.517,0.653,3.1940000000000173,10.235035490900835,3.3008080828791027
78Nyf6RlqBANlMhSnKyClT_49woJlDPqV2eGzIBZtuYAf,78Nyf6RlqBANlMhSnKyClT,49woJlDPqV2eGzIBZtuYAf,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.391,0.245,97.022,0.637,0.5395000000000001,99.5025,0.4920000000000001,0.5890000000000001,4.960999999999983,14.31259716124226,5.0200105577578205
78Nyf6RlqBANlMhSnKyClT_3HW030T8eqPs8wpsgZqCGM,78Nyf6RlqBANlMhSnKyClT,3HW030T8eqPs8wpsgZqCGM,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.433,0.161,106.028,0.658,0.49750000000000005,104.00550000000001,0.45,0.6729999999999999,4.045000000000002,9.809518668110059,4.125221691012499
78Nyf6RlqBANlMhSnKyClT_7Aw2zBxuyMrrPuxugAcZwr,78Nyf6RlqBANlMhSnKyClT,7Aw2zBxuyMrrPuxugAcZwr,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.476,0.335,108.071,0.6795,0.5845,105.027,0.407,0.4990000000000001,6.088000000000008,8.788620853125929,6.121959980267752
78Nyf6RlqBANlMhSnKyClT_5Gc1NPkUBjkARUkH1Giwvh,78Nyf6RlqBANlMhSnKyClT,5Gc1NPkUBjkARUkH1Giwvh,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.365,0.166,98.183,0.624,0.5,100.083,0.518,0.6679999999999999,3.799999999999997,13.732017950760186,3.892884277756016
78Nyf6RlqBANlMhSnKyClT_6QcrReLyoun4xrPVsZ5OJE,78Nyf6RlqBANlMhSnKyClT,6QcrReLyoun4xrPVsZ5OJE,0.642,0.487,113.815,0.883,0.8340000000000001,101.983,0.4270000000000001,0.224,107.992,0.655,0.529,104.98750000000001,0.4559999999999999,0.6100000000000001,6.0090000000000146,8.827609486718346,6.0570716522095065
3ciQQMSy1lKDqJbwU9l1LT_6Rv5dzcLt7gHYtRyvkXDqn,3ciQQMSy1lKDqJbwU9l1LT,6Rv5dzcLt7gHYtRyvkXDqn,0.642,0.487,113.815,0.469,0.448,104.98,0.935,0.957,107.967,0.702,0.7025,106.4735,0.4660000000000001,0.5090000000000001,2.987000000000009,7.344907249244197,3.06568197959279
3ciQQMSy1lKDqJbwU9l1LT_4fMXQkXkfmO6KWKVwxvkWT,3ciQQMSy1lKDqJbwU9l1LT,4fMXQkXkfmO6KWKVwxvkWT,0.642,0.487,113.815,0.469,0.448,104.98,0.909,0.969,103.961,0.6890000000000001,0.7085,104.4705,0.4400000000000001,0.5210000000000001,1.0190000000000057,9.347242989245542,1.2261329454834866
27rdGxbavYJeBphck5MZAF_7ElMeCWsfj7IkUGcsWxb5K,27rdGxbavYJeBphck5MZAF,7ElMeCWsfj7IkUGcsWxb5K,0.642,0.487,113.815,0.794,0.244,114.066,0.381,0.8420000000000001,107.074,0.5875,0.543,110.57,0.413,0.5980000000000001,6.992000000000004,3.2459407342094266,7.029668342105484
4GOJf9VtmFYWeovlWB6ZZy_0HMjXBAZmSYOTTi33WpMso,4GOJf9VtmFYWeovlWB6ZZy,0HMjXBAZmSYOTTi33WpMso,0.642,0.487,113.815,0.32299999999999995,0.301,85.039,0.6990000000000001,0.802,86.704,0.511,0.5515,85.8715,0.3760000000000001,0.5010000000000001,1.664999999999992,27.943881503828347,1.7789328261629143
4GOJf9VtmFYWeovlWB6ZZy_4XPvvLrIaVZEUKjaZHoJUq,4GOJf9VtmFYWeovlWB6ZZy,4XPvvLrIaVZEUKjaZHoJUq,0.642,0.487,113.815,0.32299999999999995,0.301,85.039,0.8029999999999999,0.85,89.98100000000002,0.563,0.5755,87.51000000000002,0.48,0.5489999999999999,4.9420000000000215,26.305267500065437,4.995514488018247
4GOJf9VtmFYWeovlWB6ZZy_3MjUtNVVq3C8Fn0MP3zhXa,4GOJf9VtmFYWeovlWB6ZZy,3MjUtNVVq3C8Fn0MP3zhXa,0.642,0.487,113.815,0.32299999999999995,0.301,85.039,0.6990000000000001,0.907,92.96,0.511,0.604,88.9995,0.3760000000000001,0.6060000000000001,7.920999999999991,24.816121579529707,7.953040487763147
1bRfJUSS8TTlKm6Nf4vbZ2_7d3s1XpWyIHZq20ie2ghSp,1bRfJUSS8TTlKm6Nf4vbZ2,7d3s1XpWyIHZq20ie2ghSp,0.642,0.487,113.815,0.66,0.7879999999999999,123.998,0.229,0.231,126.145,0.4445,0.5095,125.0715,0.4310000000000001,0.5569999999999999,2.1470000000000056,11.258254960250282,2.259561683158918
1bRfJUSS8TTlKm6Nf4vbZ2_6JZJ6ovrC4UNQMvkzKZmgZ,1bRfJUSS8TTlKm6Nf4vbZ2,6JZJ6ovrC4UNQMvkzKZmgZ,0.642,0.487,113.815,0.66,0.7879999999999999,123.998,0.171,0.23,123.565,0.41550000000000004,0.509,123.7815,0.489,0.5579999999999999,0.4329999999999927,9.969097677322655,0.8590541310068918
1bRfJUSS8TTlKm6Nf4vbZ2_6pzsnbNRn8pm84lLvppo4l,1bRfJUSS8TTlKm6Nf4vbZ2,6pzsnbNRn8pm84lLvppo4l,0.642,0.487,113.815,0.66,0.7879999999999999,123.998,0.205,0.16,120.035,0.4325,0.474,122.01650000000001,0.4550000000000001,0.6279999999999999,3.9629999999999934,8.20418560857811,4.03816517740422
1bRfJUSS8TTlKm6Nf4vbZ2_0JEhzXDgrRJmZFGqQ4U2ME,1bRfJUSS8TTlKm6Nf4vbZ2,0JEhzXDgrRJmZFGqQ4U2ME,0.642,0.487,113.815,0.66,0.7879999999999999,123.998,0.262,0.203,129.674,0.461,0.49549999999999994,126.83600000000001,0.398,0.585,5.676000000000018,13.022260719629307,5.719930506570864
1bRfJUSS8TTlKm6Nf4vbZ2_6TpowNTagUJ7f8ctFFCVN8,1bRfJUSS8TTlKm6Nf4vbZ2,6TpowNTagUJ7f8ctFFCVN8,0.642,0.487,113.815,0.66,0.7879999999999999,123.998,0.263,0.222,119.671,0.4615,0.505,121.8345,0.397,0.5660000000000001,4.326999999999984,8.021551252719147,4.381882472180191
5J783SDlyitqvLFAzTm0jU_7ElMeCWsfj7IkUGcsWxb5K,5J783SDlyitqvLFAzTm0jU,7ElMeCWsfj7IkUGcsWxb5K,0.642,0.487,113.815,0.755,0.29600000000000004,109.835,0.381,0.8420000000000001,107.074,0.5680000000000001,0.5690000000000001,108.4545,0.374,0.546,2.7609999999999957,5.361637832789531,2.8392099253137264
6rrTr2HEAzlpC4KWZxF3S1_75JFxkI2RXiU7L9VXzMkle,6rrTr2HEAzlpC4KWZxF3S1,75JFxkI2RXiU7L9VXzMkle,0.642,0.487,113.815,0.8490000000000001,0.826,150.036,0.442,0.212,146.44799999999995,0.6455000000000001,0.519,148.24199999999996,0.4070000000000001,0.614,3.5880000000000507,34.42701504995746,3.6628389262975194
6rrTr2HEAzlpC4KWZxF3S1_6QyG7bJsXhb6MHuzzDaVBZ,6rrTr2HEAzlpC4KWZxF3S1,6QyG7bJsXhb6MHuzzDaVBZ,0.642,0.487,113.815,0.8490000000000001,0.826,150.036,0.463,0.335,149.929,0.656,0.5805,149.98250000000002,0.3860000000000001,0.491,0.10699999999999933,36.16762356721826,0.6336607925380896
6rrTr2HEAzlpC4KWZxF3S1_3D2YipKkGvQM9n0cIWDXrt,6rrTr2HEAzlpC4KWZxF3S1,3D2YipKkGvQM9n0cIWDXrt,0.642,0.487,113.815,0.8490000000000001,0.826,150.036,0.333,0.153,142.899,0.5910000000000001,0.4895,146.4675,0.5160000000000001,0.6729999999999999,7.1370000000000005,32.65253992417742,7.187207663620136
6rrTr2HEAzlpC4KWZxF3S1_1GlSowQ33EgXZz1Y22LleO,6rrTr2HEAzlpC4KWZxF3S1,1GlSowQ33EgXZz1Y22LleO,0.642,0.487,113.815,0.8490000000000001,0.826,150.036,0.462,0.317,155.796,0.6555000000000001,0.5715,152.916,0.3870000000000001,0.5089999999999999,5.759999999999992,39.10109363560053,5.795381782074404
6rrTr2HEAzlpC4KWZxF3S1_02W1lIY3cXTXe6bvs8q1wg,6rrTr2HEAzlpC4KWZxF3S1,02W1lIY3cXTXe6bvs8q1wg,0.642,0.487,113.815,0.8490000000000001,0.826,150.036,0.362,0.335,142.002,0.6055,0.5805,146.019,0.48700000000000004,0.491,8.033999999999992,32.204156416524874,8.063709196145398
1LJcTouK9fujiYg5kVPS8g_0YammaEkYSeo9vQYZ1OwS6,1LJcTouK9fujiYg5kVPS8g,0YammaEkYSeo9vQYZ1OwS6,0.642,0.487,113.815,0.211,0.299,87.226,0.66,0.79,95.031,0.4355,0.5445,91.1285,0.449,0.4910000000000001,7.805000000000009,22.687512661153487,7.83330753896463
1LJcTouK9fujiYg5kVPS8g_0HMjXBAZmSYOTTi33WpMso,1LJcTouK9fujiYg5kVPS8g,0HMjXBAZmSYOTTi33WpMso,0.642,0.487,113.815,0.211,0.299,87.226,0.6990000000000001,0.802,86.704,0.455,0.5505,86.965,0.488,0.5030000000000001,0.5220000000000056,26.85072627043819,0.8738632616147711
1LJcTouK9fujiYg5kVPS8g_7pBrj5rt4SSxXwFKOyZfHR,1LJcTouK9fujiYg5kVPS8g,7pBrj5rt4SSxXwFKOyZfHR,0.642,0.487,113.815,0.211,0.299,87.226,0.5820000000000001,0.872,85.486,0.3965,0.5855,86.356,0.3710000000000001,0.573,1.7399999999999949,27.460274097321026,1.8691094135978188
1LJcTouK9fujiYg5kVPS8g_782iR5tNx93ayC8lwFjKv5,1LJcTouK9fujiYg5kVPS8g,782iR5tNx93ayC8lwFjKv5,0.642,0.487,113.815,0.211,0.299,87.226,0.6709999999999999,0.96,81.992,0.44099999999999995,0.6295,84.60900000000001,0.4599999999999999,0.6609999999999999,5.233999999999996,29.207039275660915,5.295590335363938
1LJcTouK9fujiYg5kVPS8g_3ENfrioOpwovY3HrIAX3UC,1LJcTouK9fujiYg5kVPS8g,3ENfrioOpwovY3HrIAX3UC,0.642,0.487,113.815,0.211,0.299,87.226,0.7020000000000001,0.789,80.30199999999998,0.4565,0.544,83.76399999999998,0.4910000000000001,0.4900000000000001,6.924000000000023,30.051626582433123,6.958660575139463
1LJcTouK9fujiYg5kVPS8g_3YlqY0ICO5DZj2ay8vRjJ1,1LJcTouK9fujiYg5kVPS8g,3YlqY0ICO5DZj2ay8vRjJ1,0.642,0.487,113.815,0.211,0.299,87.226,0.599,0.966,82.031,0.40499999999999997,0.6325,84.6285,0.38799999999999996,0.667,5.194999999999993,29.18782488470149,5.251995620714085
1LJcTouK9fujiYg5kVPS8g_3MjUtNVVq3C8Fn0MP3zhXa,1LJcTouK9fujiYg5kVPS8g,3MjUtNVVq3C8Fn0MP3zhXa,0.642,0.487,113.815,0.211,0.299,87.226,0.6990000000000001,0.907,92.96,0.455,0.603,90.09299999999999,0.488,0.6080000000000001,5.733999999999996,23.723020655051506,5.786757641373962
1LJcTouK9fujiYg5kVPS8g_0qHDvcNrE250rjDiDaN80q,1LJcTouK9fujiYg5kVPS8g,0qHDvcNrE250rjDiDaN80q,0.642,0.487,113.815,0.211,0.299,87.226,0.63,0.8220000000000001,95.332,0.4205,0.5605,91.279,0.419,0.5230000000000001,8.106000000000009,22.53720835640475,8.133653914447056
1LJcTouK9fujiYg5kVPS8g_6aPi3SH0DVAibe7SNNLv2N,1LJcTouK9fujiYg5kVPS8g,6aPi3SH0DVAibe7SNNLv2N,0.642,0.487,113.815,0.211,0.299,87.226,0.737,0.931,94.991,0.474,0.615,91.10849999999999,0.526,0.6319999999999999,7.7650000000000015,22.707482252552797,7.808413731354148
46Sqq6dVzY5uFtd93R7I0L_6q7Tz67loOULIPEXo941hk,46Sqq6dVzY5uFtd93R7I0L,6q7Tz67loOULIPEXo941hk,0.642,0.487,113.815,0.848,0.287,128.143,0.401,0.8240000000000001,135.994,0.6245,0.5555,132.0685,0.447,0.5370000000000001,7.850999999999999,18.253636918433546,7.882028863179834
3bH4HzoZZFq8UpZmI2AMgV_0tV8pOpiNsKqUys0ilUcXz,3bH4HzoZZFq8UpZmI2AMgV,0tV8pOpiNsKqUys0ilUcXz,0.642,0.487,113.815,0.6890000000000001,0.853,123.931,0.316,0.174,118.582,0.5025000000000001,0.5135,121.25649999999999,0.3730000000000001,0.679,5.3489999999999895,7.442854610295694,5.404809987409367
3bH4HzoZZFq8UpZmI2AMgV_3U4isOIWM3VvDubwSI3y7a,3bH4HzoZZFq8UpZmI2AMgV,3U4isOIWM3VvDubwSI3y7a,0.642,0.487,113.815,0.6890000000000001,0.853,123.931,0.264,0.331,119.93,0.47650000000000003,0.592,121.9305,0.425,0.522,4.000999999999992,8.117866437679297,4.057229350184671
3bH4HzoZZFq8UpZmI2AMgV_3EmlWBMcBqdJV8PHilSF4o,3bH4HzoZZFq8UpZmI2AMgV,3EmlWBMcBqdJV8PHilSF4o,0.642,0.487,113.815,0.6890000000000001,0.853,123.931,0.175,0.313,115.883,0.43200000000000005,0.583,119.907,0.514,0.54,8.048000000000002,6.096374332338852,8.082456309810777
3bH4HzoZZFq8UpZmI2AMgV_7d3s1XpWyIHZq20ie2ghSp,3bH4HzoZZFq8UpZmI2AMgV,7d3s1XpWyIHZq20ie2ghSp,0.642,0.487,113.815,0.6890000000000001,0.853,123.931,0.229,0.231,126.145,0.459,0.542,125.038,0.4600000000000001,0.622,2.2139999999999977,11.224626630761486,2.3452675753525427
3bH4HzoZZFq8UpZmI2AMgV_6JZJ6ovrC4UNQMvkzKZmgZ,3bH4HzoZZFq8UpZmI2AMgV,6JZJ6ovrC4UNQMvkzKZmgZ,0.642,0.487,113.815,0.6890000000000001,0.853,123.931,0.171,0.23,123.565,0.43000000000000005,0.5415,123.74799999999999,0.518,0.623,0.3659999999999997,9.935411579295538,0.8890494924356009
3bH4HzoZZFq8UpZmI2AMgV_6pzsnbNRn8pm84lLvppo4l,3bH4HzoZZFq8UpZmI2AMgV,6pzsnbNRn8pm84lLvppo4l,0.642,0.487,113.815,0.6890000000000001,0.853,123.931,0.205,0.16,120.035,0.447,0.5065,121.983,0.4840000000000001,0.693,3.896000000000001,8.170350619771474,3.986642823228588
