playlist,transitions,current_track-next_track,current_track,next_track,diff_acousticness,diff_danceability,diff_energy,diff_valence,diff_tempo,diff_instrumentalness,diff_key,diff_mode,diff_liveness,diff_loudness,diff_speechiness,is_good_sequence
high_low_p90,t1_t2,3y4uSQwxHckyRcvafEilkN_0KURlSvVShmFDbw1oum9QS,3y4uSQwxHckyRcvafEilkN,0KURlSvVShmFDbw1oum9QS,0.721,0.207,0.512,0.508,8.189999999999998,1.87e-05,6.0,0.0,0.052999999999999985,3.3389999999999995,0.0216,0
high_low_p90,t2_t3,0KURlSvVShmFDbw1oum9QS_46vJQ8zGlk5ROgQAS7FggF,0KURlSvVShmFDbw1oum9QS,46vJQ8zGlk5ROgQAS7FggF,0.5519999999999999,0.27399999999999997,0.515,0.6334000000000001,3.888999999999996,0.3959813,2.0,1.0,0.12,6.943,0.019,0
high_low_p90,t3_t4,46vJQ8zGlk5ROgQAS7FggF_7s7tnZE05RMouEnwcUhqQo,46vJQ8zGlk5ROgQAS7FggF,7s7tnZE05RMouEnwcUhqQo,0.1269999999999999,0.3320000000000001,0.37799999999999995,0.6654,0.08199999999997942,0.39584899999999995,3.0,0.0,0.35900000000000004,6.776,0.0412,0
high_low_p90,t4_t5,7s7tnZE05RMouEnwcUhqQo_0tV8pOpiNsKqUys0ilUcXz,7s7tnZE05RMouEnwcUhqQo,0tV8pOpiNsKqUys0ilUcXz,0.249,0.4190000000000001,0.415,0.562,4.599999999999994,0.000151,8.0,1.0,0.17000000000000004,2.595000000000001,0.034,0
high_low_p90,t5_t6,0tV8pOpiNsKqUys0ilUcXz_3O37piDdI2kyDnhJrPmZs0,0tV8pOpiNsKqUys0ilUcXz,3O37piDdI2kyDnhJrPmZs0,0.2510000000000001,0.305,0.409,0.536,6.634000000000015,0.000344,2.0,1.0,0.145,0.2170000000000014,0.0167,0
high_low_p90,t6_t7,3O37piDdI2kyDnhJrPmZs0_6pzsnbNRn8pm84lLvppo4l,3O37piDdI2kyDnhJrPmZs0,6pzsnbNRn8pm84lLvppo4l,0.05300000000000005,0.03899999999999992,0.52,0.5499999999999999,8.087000000000002,0.000344,3.0,0.0,0.0532,4.087,0.0040000000000000036,0
high_low_p90,t7_t8,6pzsnbNRn8pm84lLvppo4l_7daI4h2h7PZ5Rl858G1YMf,6pzsnbNRn8pm84lLvppo4l,7daI4h2h7PZ5Rl858G1YMf,0.47600000000000003,0.16099999999999992,0.498,0.7090000000000001,5.006,8.17e-06,1.0,1.0,0.1452,3.516,0.013400000000000002,0
high_low_p90,t8_t9,7daI4h2h7PZ5Rl858G1YMf_7FI63EqRLE5SFcfViWIASS,7daI4h2h7PZ5Rl858G1YMf,7FI63EqRLE5SFcfViWIASS,0.7440000000000001,0.08700000000000008,0.392,0.5290000000000001,3.019999999999996,8.17e-06,6.0,0.0,0.13699999999999998,1.3200000000000005,0.1409,0
high_low_p90,t9_t10,7FI63EqRLE5SFcfViWIASS_4rmPQGwcLQjCoFq5NrTA0D,7FI63EqRLE5SFcfViWIASS,4rmPQGwcLQjCoFq5NrTA0D,0.86534,0.05900000000000005,0.37,0.5900000000000001,2.9949999999999903,5.710000000000001e-05,11.0,0.0,0.0817,3.702,0.0962,0
