"flow_score","participant_id","var_mood","var_tempo","level_extreme","companionship",".fitted",".resid",".hat",".cooksd",".fixed",".mu",".offset",".sqrtXwt",".sqrtrwt",".weights",".wtres"
-1.52075492817318,39,"high","low","not_extreme",1.42993603175512,-0.0369945879701278,-1.48376034020306,0.0346567279302978,0.0116608075147424,-0.11229958777847,-0.0369945879701278,0,1,1,1,-1.48376034020306
-1.16648555174236,39,"high","low","not_extreme",1.42993603175512,-0.0369945879701278,-1.12949096377223,0.0346567279302978,0.00675719778498706,-0.11229958777847,-0.0369945879701278,0,1,1,1,-1.12949096377223
1.11658376303406,39,"high","low","not_extreme",1.42993603175512,-0.0369945879701278,1.15357835100418,0.0346567279302978,0.00704847727189747,-0.11229958777847,-0.0369945879701278,0,1,1,1,1.15357835100418
1.43148987541701,39,"low","high","not_extreme",1.42993603175512,0.219914512850805,1.2115753625662,0.0295641984559363,0.00656312167558608,0.144609513042463,0.219914512850805,0,1,1,1,1.2115753625662
1.11658376303406,39,"low","high","not_extreme",1.42993603175512,0.219914512850805,0.89666925018325,0.0295641984559363,0.00359479511051973,0.144609513042463,0.219914512850805,0,1,1,1,0.89666925018325
-0.851579439359406,39,"low","high","not_extreme",1.42993603175512,0.219914512850805,-1.07149395221021,0.0295641984559363,0.00513321006755972,0.144609513042463,0.219914512850805,0,1,1,1,-1.07149395221021
1.43148987541701,39,"low","high","not_extreme",1.42993603175512,0.219914512850805,1.2115753625662,0.0295641984559363,0.00656312167558608,0.144609513042463,0.219914512850805,0,1,1,1,1.2115753625662
1.11658376303406,39,"low","high","not_extreme",1.42993603175512,0.219914512850805,0.89666925018325,0.0295641984559363,0.00359479511051973,0.144609513042463,0.219914512850805,0,1,1,1,0.89666925018325
-0.851579439359406,39,"low","high","not_extreme",1.42993603175512,0.219914512850805,-1.07149395221021,0.0295641984559363,0.00513321006755972,0.144609513042463,0.219914512850805,0,1,1,1,-1.07149395221021
1.43148987541701,39,"low","high","not_extreme",1.42993603175512,0.219914512850805,1.2115753625662,0.0295641984559363,0.00656312167558608,0.144609513042463,0.219914512850805,0,1,1,1,1.2115753625662
1.11658376303406,39,"low","high","not_extreme",1.42993603175512,0.219914512850805,0.89666925018325,0.0295641984559363,0.00359479511051973,0.144609513042463,0.219914512850805,0,1,1,1,0.89666925018325
-1.16648555174236,39,"low","high","not_extreme",1.42993603175512,0.219914512850805,-1.38640006459317,0.0295641984559363,0.00859382941887887,0.144609513042463,0.219914512850805,0,1,1,1,-1.38640006459317
-1.52075492817318,39,"low","low","not_extreme",1.42993603175512,0.332858780282273,-1.85361370845546,0.0295641984559363,0.0153620103860049,0.257553780473931,0.332858780282273,0,1,1,1,-1.85361370845546
-0.182403950545629,39,"low","low","not_extreme",1.42993603175512,0.332858780282273,-0.515262730827902,0.0295641984559363,0.00118704463884421,0.257553780473931,0.332858780282273,0,1,1,1,-0.515262730827902
1.43148987541701,39,"low","low","not_extreme",1.42993603175512,0.332858780282273,1.09863109513474,0.0295641984559363,0.0053965146822689,0.257553780473931,0.332858780282273,0,1,1,1,1.09863109513474
1.11658376303406,39,"low","low","not_extreme",1.42993603175512,0.332858780282273,0.783724982751782,0.0295641984559363,0.00274623040447922,0.257553780473931,0.332858780282273,0,1,1,1,0.783724982751782
-1.16648555174236,39,"low","low","not_extreme",1.42993603175512,0.332858780282273,-1.49934433202463,0.0295641984559363,0.0100510712955943,0.257553780473931,0.332858780282273,0,1,1,1,-1.49934433202463
1.11658376303406,39,"low","low","not_extreme",1.42993603175512,0.332858780282273,0.783724982751782,0.0295641984559363,0.00274623040447922,0.257553780473931,0.332858780282273,0,1,1,1,0.783724982751782
1.11658376303406,39,"low","low","not_extreme",1.42993603175512,0.332858780282273,0.783724982751782,0.0295641984559363,0.00274623040447922,0.257553780473931,0.332858780282273,0,1,1,1,0.783724982751782
-0.851579439359406,39,"low","low","not_extreme",1.42993603175512,0.332858780282273,-1.18443821964168,0.0295641984559363,0.00627240965699845,0.257553780473931,0.332858780282273,0,1,1,1,-1.18443821964168
-0.851579439359406,39,"low","low","not_extreme",1.42993603175512,0.332858780282273,-1.18443821964168,0.0295641984559363,0.00627240965699845,0.257553780473931,0.332858780282273,0,1,1,1,-1.18443821964168
1.11658376303406,40,"high","low","not_extreme",1.05687468752865,-0.0618753150777947,1.17845907811185,0.0314645767196554,0.00663432875370444,-0.0869224034613788,-0.0618753150777947,0,1,1,1,1.17845907811185
0.447408274220278,40,"high","low","not_extreme",1.05687468752865,-0.0618753150777947,0.509283589298073,0.0314645767196554,0.00123904574347572,-0.0869224034613788,-0.0618753150777947,0,1,1,1,0.509283589298073
1.11658376303406,40,"high","low","not_extreme",1.05687468752865,-0.0618753150777947,1.17845907811185,0.0314645767196554,0.00663432875370444,-0.0869224034613788,-0.0618753150777947,0,1,1,1,1.17845907811185
0.132502161837325,40,"high","low","not_extreme",1.05687468752865,-0.0618753150777947,0.194377476915119,0.0314645767196554,0.000180492789511994,-0.0869224034613788,-0.0618753150777947,0,1,1,1,0.194377476915119
-0.851579439359406,40,"high","low","not_extreme",1.05687468752865,-0.0618753150777947,-0.789704124281611,0.0314645767196554,0.00297918030489542,-0.0869224034613788,-0.0618753150777947,0,1,1,1,-0.789704124281611
0.801677650651102,40,"high","low","not_extreme",1.05687468752865,-0.0618753150777947,0.863552965728897,0.0314645767196554,0.003562426690585,-0.0869224034613788,-0.0618753150777947,0,1,1,1,0.863552965728897
-0.851579439359406,40,"high","low","not_extreme",1.05687468752865,-0.0618753150777947,-0.789704124281611,0.0314645767196554,0.00297918030489542,-0.0869224034613788,-0.0618753150777947,0,1,1,1,-0.789704124281611
-0.182403950545629,40,"high","low","not_extreme",1.05687468752865,-0.0618753150777947,-0.120528635467834,0.0314645767196554,6.93982398568363e-05,-0.0869224034613788,-0.0618753150777947,0,1,1,1,-0.120528635467834
-1.16648555174236,40,"high","low","not_extreme",1.05687468752865,-0.0618753150777947,-1.10461023666457,0.0314645767196554,0.00582889326870455,-0.0869224034613788,-0.0618753150777947,0,1,1,1,-1.10461023666457
-0.536673326976452,40,"low","high","not_extreme",1.05687468752865,0.127387109847703,-0.664060436824155,0.0283425522291616,0.00188540607483684,0.102340021464119,0.127387109847703,0,1,1,1,-0.664060436824155
-0.182403950545629,40,"low","high","not_extreme",1.05687468752865,0.127387109847703,-0.309791060393332,0.0283425522291616,0.000410324501907574,0.102340021464119,0.127387109847703,0,1,1,1,-0.309791060393332
-1.52075492817318,40,"low","high","not_extreme",1.05687468752865,0.127387109847703,-1.64814203802089,0.0283425522291616,0.0116139235281038,0.102340021464119,0.127387109847703,0,1,1,1,-1.64814203802089
-0.851579439359406,40,"low","high","not_extreme",1.05687468752865,0.127387109847703,-0.978966549207109,0.0283425522291616,0.00409756067755035,0.102340021464119,0.127387109847703,0,1,1,1,-0.978966549207109
1.78575925184783,40,"low","high","not_extreme",1.05687468752865,0.127387109847703,1.65837214200013,0.0283425522291616,0.0117585474471638,0.102340021464119,0.127387109847703,0,1,1,1,1.65837214200013
1.11658376303406,40,"low","high","not_extreme",1.05687468752865,0.127387109847703,0.989196653186353,0.0283425522291616,0.00418364634365749,0.102340021464119,0.127387109847703,0,1,1,1,0.989196653186353
0.801677650651102,40,"low","high","not_extreme",1.05687468752865,0.127387109847703,0.674290540803399,0.0283425522291616,0.0019439443277897,0.102340021464119,0.127387109847703,0,1,1,1,0.674290540803399
-0.851579439359406,40,"low","high","not_extreme",1.05687468752865,0.127387109847703,-0.978966549207109,0.0283425522291616,0.00409756067755035,0.102340021464119,0.127387109847703,0,1,1,1,-0.978966549207109
0.801677650651102,40,"low","high","not_extreme",1.05687468752865,0.127387109847703,0.674290540803399,0.0283425522291616,0.0019439443277897,0.102340021464119,0.127387109847703,0,1,1,1,0.674290540803399
-1.83566104055614,40,"low","low","not_extreme",1.05687468752865,0.240331377279171,-2.07599241783531,0.0283425522291616,0.0184264305469738,0.215284288895587,0.240331377279171,0,1,1,1,-2.07599241783531
1.43148987541701,40,"low","low","not_extreme",1.05687468752865,0.240331377279171,1.19115849813784,0.0283425522291616,0.00606636860693981,0.215284288895587,0.240331377279171,0,1,1,1,1.19115849813784
-0.182403950545629,40,"low","low","not_extreme",1.05687468752865,0.240331377279171,-0.4227353278248,0.0283425522291616,0.00076405878738421,0.215284288895587,0.240331377279171,0,1,1,1,-0.4227353278248
-0.536673326976452,40,"low","low","not_extreme",1.05687468752865,0.240331377279171,-0.777004704255623,0.0283425522291616,0.00258129110533399,0.215284288895587,0.240331377279171,0,1,1,1,-0.777004704255623
-0.851579439359406,40,"low","low","not_extreme",1.05687468752865,0.240331377279171,-1.09191081663858,0.0283425522291616,0.00509757970362129,0.215284288895587,0.240331377279171,0,1,1,1,-1.09191081663858
1.11658376303406,40,"low","low","not_extreme",1.05687468752865,0.240331377279171,0.876252385754885,0.0283425522291616,0.00328282789739223,0.215284288895587,0.240331377279171,0,1,1,1,0.876252385754885
1.43148987541701,40,"low","low","not_extreme",1.05687468752865,0.240331377279171,1.19115849813784,0.0283425522291616,0.00606636860693981,0.215284288895587,0.240331377279171,0,1,1,1,1.19115849813784
